name,value,date
Riak KV,10.48,2014-04
Riak KV,10.529000000000002,2014-05
Riak KV,10.822000000000001,2014-06
Riak KV,11.367,2014-07
Riak KV,11.667,2014-08
Riak KV,12.49,2014-09
Riak KV,12.722999999999999,2014-10
Riak KV,13.03,2014-11
Riak KV,12.804,2014-12
Riak KV,12.499,2015-01
Riak KV,12.948,2015-02
Riak KV,12.808,2015-03
Riak KV,13.093,2015-04
Riak KV,12.892000000000001,2015-05
Riak KV,13.465,2015-06
Riak KV,13.652999999999999,2015-07
Riak KV,14.811,2015-08
Riak KV,15.073,2015-09
Riak KV,15.414000000000001,2015-10
Riak KV,15.062999999999999,2015-11
Riak KV,14.127,2015-12
Riak KV,13.477,2016-01
Riak KV,12.623,2016-02
Riak KV,12.095999999999998,2016-03
Riak KV,11.493,2016-04
Riak KV,11.532,2016-05
Riak KV,11.739,2016-06
Riak KV,11.347999999999999,2016-07
Riak KV,11.548,2016-08
Riak KV,11.220999999999998,2016-09
Riak KV,10.875,2016-10
Riak KV,10.974,2016-11
Riak KV,10.969000000000001,2016-12
Riak KV,10.780999999999999,2017-01
Riak KV,10.186,2017-02
Riak KV,9.515,2017-03
Riak KV,8.83,2017-04
Riak KV,8.472000000000001,2017-05
Riak KV,7.317,2017-06
Riak KV,7.357,2017-07
Riak KV,7.261,2017-08
Riak KV,7.047000000000001,2017-09
Riak KV,7.196000000000001,2017-10
Riak KV,7.115,2017-11
Riak KV,7.082000000000001,2017-12
Riak KV,7.2,2018-01
Riak KV,6.292999999999999,2018-02
Riak KV,7.114,2018-03
Riak KV,6.212999999999999,2018-04
Riak KV,6.249,2018-05
Riak KV,6.2589999999999995,2018-06
Riak KV,6.28,2018-07
Riak KV,5.303,2018-08
Riak KV,6.386,2018-09
Riak KV,6.696000000000001,2018-10
Riak KV,6.59,2018-11
Riak KV,6.757000000000001,2018-12
Riak KV,6.422000000000001,2019-01
Riak KV,6.087000000000001,2019-02
Riak KV,5.81,2019-03
Riak KV,5.704,2019-04
Riak KV,6.8,2019-05
Riak KV,6.018,2019-06
Riak KV,6.062,2019-07
Riak KV,7.341,2019-08
Riak KV,5.684,2019-09
Riak KV,5.559,2019-10
Riak KV,5.667000000000001,2019-11
Riak KV,5.506,2019-12
Ignite,0.0,2012-11
Ignite,0.0,2012-12
Ignite,0.0,2013-01
Ignite,0.0,2013-02
Ignite,0.0,2013-03
Ignite,0.0,2013-04
Ignite,0.0,2013-05
Ignite,0.0,2013-06
Ignite,0.0,2013-07
Ignite,0.0,2013-08
Ignite,0.0,2013-09
Ignite,0.0,2013-10
Ignite,0.0,2013-11
Ignite,0.0,2013-12
Ignite,0.0,2014-01
Ignite,0.0,2014-02
Ignite,0.0,2014-03
Ignite,0.0,2014-04
Ignite,0.0,2014-05
Ignite,0.0,2014-06
Ignite,0.0,2014-07
Ignite,0.0,2014-08
Ignite,0.0,2014-09
Ignite,0.0,2014-10
Ignite,0.0,2014-11
Ignite,0.0,2014-12
Ignite,0.0,2015-01
Ignite,0.0,2015-02
Ignite,0.0,2015-03
Ignite,0.0,2015-04
Ignite,0.0,2015-05
Ignite,0.0,2015-06
Ignite,0.0,2015-07
Ignite,0.0,2015-08
Ignite,0.0,2015-09
Ignite,0.0,2015-10
Ignite,0.0,2015-11
Ignite,0.0,2015-12
Ignite,0.0,2016-01
Ignite,0.0,2016-02
Ignite,0.0,2016-03
Ignite,0.0,2016-04
Ignite,0.0,2016-05
Ignite,0.0,2016-06
Ignite,0.0,2016-07
Ignite,0.0,2016-08
Ignite,0.586,2016-09
Ignite,1.075,2016-10
Ignite,1.19,2016-11
Ignite,1.2309999999999999,2016-12
Ignite,1.3980000000000001,2017-01
Ignite,1.681,2017-02
Ignite,1.784,2017-03
Ignite,1.839,2017-04
Ignite,2.02,2017-05
Ignite,2.2769999999999997,2017-06
