Accumulo,2014-02,2.196
Accumulo,2014-03,2.268
Accumulo,2014-04,2.317
Accumulo,2014-05,2.433
Accumulo,2014-06,2.558
Accumulo,2014-07,2.617
Accumulo,2014-08,2.702
Accumulo,2014-09,2.706
Accumulo,2014-10,2.766
Accumulo,2014-11,2.700
Accumulo,2014-12,2.756
Accumulo,2015-01,2.862
Accumulo,2015-02,2.962
Accumulo,2015-03,2.994
Accumulo,2015-04,3.071
Accumulo,2015-05,3.259
Accumulo,2015-06,3.476
Accumulo,2015-07,3.725
Accumulo,2015-08,3.937
Accumulo,2015-09,4.116
Accumulo,2015-10,3.941
Accumulo,2015-11,3.787
Accumulo,2015-12,3.691
Accumulo,2016-01,3.540
Accumulo,2016-02,3.431
Accumulo,2016-03,3.326
Accumulo,2016-04,3.294
Accumulo,2016-05,3.329
Accumulo,2016-06,3.341
Accumulo,2016-07,3.352
Accumulo,2016-08,3.527
Accumulo,2016-09,3.431
Accumulo,2016-10,3.471
Accumulo,2016-11,3.496
Accumulo,2016-12,3.473
Accumulo,2017-01,3.296
Accumulo,2017-02,3.218
Accumulo,2017-03,3.210
Accumulo,2017-04,3.513
Accumulo,2017-05,3.455
Accumulo,2017-06,3.491
Accumulo,2017-07,3.662
Accumulo,2017-08,3.878
Accumulo,2017-09,4.001
Accumulo,2017-10,4.125
Accumulo,2017-11,3.951
Accumulo,2017-12,4.006
Accumulo,2018-01,3.918
Accumulo,2018-02,3.950
Accumulo,2018-03,3.968
Accumulo,2018-04,3.930
Accumulo,2018-05,3.887
Accumulo,2018-06,3.838
Accumulo,2018-07,3.778
Accumulo,2018-08,3.729
Accumulo,2018-09,3.796
Accumulo,2018-10,3.919
Accumulo,2018-11,4.029
Accumulo,2018-12,4.034
Accumulo,2019-01,4.104
Accumulo,2019-02,4.126
Accumulo,2019-03,4.122
Accumulo,2019-04,4.174
Accumulo,2019-05,4.109
Accumulo,2019-06,4.143
Accumulo,2019-07,4.189
Accumulo,2019-08,4.039
Accumulo,2019-09,3.946
Accumulo,2019-10,3.948
Accumulo,2019-11,3.984
c-treeEDGE,2018-09,0.258
c-treeEDGE,2018-10,0.310
c-treeEDGE,2018-11,0.276
c-treeEDGE,2018-12,0.260
c-treeEDGE,2019-01,0.258
c-treeEDGE,2019-02,0.237
c-treeEDGE,2019-03,0.281
c-treeEDGE,2019-04,0.334
c-treeEDGE,2019-05,0.327
c-treeEDGE,2019-06,0.392
c-treeEDGE,2019-07,0.461
c-treeEDGE,2019-08,0.393
c-treeEDGE,2019-09,0.412
c-treeEDGE,2019-10,0.390
c-treeEDGE,2019-11,0.370
RocksDB,2014-04,0.025
RocksDB,2014-05,0.039
RocksDB,2014-06,0.042
RocksDB,2014-07,0.054
RocksDB,2014-08,0.062
RocksDB,2014-09,0.087
RocksDB,2014-10,0.102
RocksDB,2014-11,0.133
RocksDB,2014-12,0.152
RocksDB,2015-01,0.192
RocksDB,2015-02,0.223
RocksDB,2015-03,0.231
RocksDB,2015-04,0.208
RocksDB,2015-05,0.229
RocksDB,2015-06,0.270
RocksDB,2015-07,0.318
RocksDB,2015-08,0.338
RocksDB,2015-09,0.305
RocksDB,2015-10,0.460
RocksDB,2015-11,0.398
RocksDB,2015-12,0.451
RocksDB,2016-01,0.483
RocksDB,2016-02,0.564
RocksDB,2016-03,0.440
RocksDB,2016-04,0.441
RocksDB,2016-05,0.462
RocksDB,2016-06,0.490
RocksDB,2016-07,0.561
RocksDB,2016-08,0.634
RocksDB,2016-09,0.667
RocksDB,2016-10,0.713
RocksDB,2016-11,0.736
RocksDB,2016-12,0.796
RocksDB,2017-01,0.862
RocksDB,2017-02,0.875
RocksDB,2017-03,1.011
RocksDB,2017-04,1.074
RocksDB,2017-05,1.388
RocksDB,2017-06,1.227
RocksDB,2017-07,1.345
RocksDB,2017-08,1.353
RocksDB,2017-09,1.442
RocksDB,2017-10,1.410
RocksDB,2017-11,1.628
RocksDB,2017-12,1.675
RocksDB,2018-01,1.550
RocksDB,2018-02,1.720
RocksDB,2018-03,1.569
RocksDB,2018-04,1.556
RocksDB,2018-05,1.445
RocksDB,2018-06,1.567
RocksDB,2018-07,1.474
RocksDB,2018-08,1.798
RocksDB,2018-09,1.984
RocksDB,2018-10,1.903
RocksDB,2018-11,1.906
RocksDB,2018-12,1.963
RocksDB,2019-01,2.325
RocksDB,2019-02,2.476
RocksDB,2019-03,2.597
RocksDB,2019-04,2.864
RocksDB,2019-05,2.513
RocksDB,2019-06,2.589
RocksDB,2019-07,2.697
RocksDB,2019-08,2.157
RocksDB,2019-09,2.362
RocksDB,2019-10,2.524
RocksDB,2019-11,2.420
Solr,2013-01,47.349
Solr,2013-02,43.163
Solr,2013-03,46.153
Solr,2013-04,47.644
Solr,2013-05,46.430
Solr,2013-06,45.485
Solr,2013-07,44.351
Solr,2013-08,40.454
Solr,2013-09,43.328
Solr,2013-10,46.531
Solr,2013-11,62.447
Solr,2013-12,60.331
Solr,2014-01,62.705
Solr,2014-02,61.141
Solr,2014-03,62.882
Solr,2014-04,67.159
Solr,2014-05,67.882
Solr,2014-06,71.517
Solr,2014-07,69.032
Solr,2014-08,75.773
Solr,2014-09,79.955
Solr,2014-10,76.817
Solr,2014-11,78.420
Solr,2014-12,76.744
Solr,2015-01,81.479
Solr,2015-02,81.884
Solr,2015-03,82.003
Solr,2015-04,82.926
Solr,2015-05,81.243
Solr,2015-06,79.288
Solr,2015-07,81.899
Solr,2015-08,81.939
Solr,2015-09,79.067
Solr,2015-10,79.774
Solr,2015-11,79.147
Solr,2015-12,75.393
Solr,2016-01,72.274
Solr,2016-02,69.366
Solr,2016-03,66.020
Solr,2016-04,65.616
Solr,2016-05,64.067
Solr,2016-06,64.694
Solr,2016-07,65.773
Solr,2016-08,66.959
Solr,2016-09,66.566
Solr,2016-10,68.360
Solr,2016-11,68.999
Solr,2016-12,68.077
Solr,2017-01,67.688
Solr,2017-02,63.986
Solr,2017-03,64.366
Solr,2017-04,63.768
Solr,2017-05,63.612
Solr,2017-06,66.024
Solr,2017-07,66.957
Solr,2017-08,69.910
Solr,2017-09,71.127
Solr,2017-10,69.157
Solr,2017-11,66.300
Solr,2017-12,64.369
Solr,2018-01,63.874
Solr,2018-02,64.810
Solr,2018-03,63.210
Solr,2018-04,61.513
Solr,2018-05,62.064
Solr,2018-06,61.516
Solr,2018-07,61.897
Solr,2018-08,60.204
Solr,2018-09,61.311
Solr,2018-10,60.874
Solr,2018-11,61.348
Solr,2018-12,61.483
Solr,2019-01,60.961
Solr,2019-02,60.013
Solr,2019-03,60.222
Solr,2019-04,60.796
Solr,2019-05,60.479
Solr,2019-06,59.641
Solr,2019-07,59.121
Solr,2019-08,58.965
Solr,2019-09,57.566
Solr,2019-10,57.776
Solr,2019-11,57.219
Oracle Berkeley DB,2012-10,4.230
Oracle Berkeley DB,2012-11,3.074
Oracle Berkeley DB,2012-12,3.338
Oracle Berkeley DB,2013-01,3.297
Oracle Berkeley DB,2013-02,2.939
Oracle Berkeley DB,2013-03,3.072
Oracle Berkeley DB,2013-04,3.733
Oracle Berkeley DB,2013-05,3.485
Oracle Berkeley DB,2013-06,2.958
Oracle Berkeley DB,2013-07,2.680
Oracle Berkeley DB,2013-08,2.699
Oracle Berkeley DB,2013-09,2.715
Oracle Berkeley DB,2013-10,2.913
Oracle Berkeley DB,2013-11,4.640
Oracle Berkeley DB,2013-12,3.843
Oracle Berkeley DB,2014-01,3.274
Oracle Berkeley DB,2014-02,3.121
Oracle Berkeley DB,2014-03,3.016
Oracle Berkeley DB,2014-04,3.073
Oracle Berkeley DB,2014-05,3.069
Oracle Berkeley DB,2014-06,3.083
Oracle Berkeley DB,2014-07,3.102
Oracle Berkeley DB,2014-08,3.083
Oracle Berkeley DB,2014-09,2.994
Oracle Berkeley DB,2014-10,3.115
Oracle Berkeley DB,2014-11,3.134
Oracle Berkeley DB,2014-12,3.623
Oracle Berkeley DB,2015-01,3.651
Oracle Berkeley DB,2015-02,3.855
Oracle Berkeley DB,2015-03,3.916
Oracle Berkeley DB,2015-04,3.598
Oracle Berkeley DB,2015-05,3.774
Oracle Berkeley DB,2015-06,3.841
Oracle Berkeley DB,2015-07,4.064
Oracle Berkeley DB,2015-08,3.950
Oracle Berkeley DB,2015-09,4.016
Oracle Berkeley DB,2015-10,3.786
Oracle Berkeley DB,2015-11,3.745
Oracle Berkeley DB,2015-12,3.663
Oracle Berkeley DB,2016-01,3.663
Oracle Berkeley DB,2016-02,3.438
Oracle Berkeley DB,2016-03,3.058
Oracle Berkeley DB,2016-04,3.105
Oracle Berkeley DB,2016-05,3.134
Oracle Berkeley DB,2016-06,3.125
Oracle Berkeley DB,2016-07,3.084
Oracle Berkeley DB,2016-08,3.058
Oracle Berkeley DB,2016-09,2.758
Oracle Berkeley DB,2016-10,2.692
Oracle Berkeley DB,2016-11,2.565
Oracle Berkeley DB,2016-12,2.558
Oracle Berkeley DB,2017-01,2.718
Oracle Berkeley DB,2017-02,2.823
Oracle Berkeley DB,2017-03,2.857
Oracle Berkeley DB,2017-04,3.063
Oracle Berkeley DB,2017-05,2.984
Oracle Berkeley DB,2017-06,2.865
Oracle Berkeley DB,2017-07,2.898
Oracle Berkeley DB,2017-08,2.847
Oracle Berkeley DB,2017-09,2.696
Oracle Berkeley DB,2017-10,2.649
Oracle Berkeley DB,2017-11,2.827
Oracle Berkeley DB,2017-12,2.881
Oracle Berkeley DB,2018-01,2.682
Oracle Berkeley DB,2018-02,2.936
Oracle Berkeley DB,2018-03,2.443
Oracle Berkeley DB,2018-04,2.406
Oracle Berkeley DB,2018-05,2.314
Oracle Berkeley DB,2018-06,2.352
Oracle Berkeley DB,2018-07,2.038
Oracle Berkeley DB,2018-08,2.576
Oracle Berkeley DB,2018-09,2.840
Oracle Berkeley DB,2018-10,2.865
Oracle Berkeley DB,2018-11,2.943
Oracle Berkeley DB,2018-12,2.967
Oracle Berkeley DB,2019-01,2.992
Oracle Berkeley DB,2019-02,2.820
Oracle Berkeley DB,2019-03,2.892
Oracle Berkeley DB,2019-04,3.161
Oracle Berkeley DB,2019-05,2.966
Oracle Berkeley DB,2019-06,3.038
Oracle Berkeley DB,2019-07,3.341
Oracle Berkeley DB,2019-08,2.729
Oracle Berkeley DB,2019-09,2.712
Oracle Berkeley DB,2019-10,2.912
Oracle Berkeley DB,2019-11,2.812
Weaviate,2019-11,0.005
Weaviate,2019-12,0.005
SwayDB,2018-03,0.005
SwayDB,2018-04,0.005
SwayDB,2018-05,0.005
SwayDB,2018-06,0.005
SwayDB,2018-07,0.005
SwayDB,2018-08,0.005
SwayDB,2018-09,0.005
SwayDB,2018-10,0.005
SwayDB,2018-11,0.005
SwayDB,2018-12,0.005
SwayDB,2019-01,0.005
SwayDB,2019-02,0.048
SwayDB,2019-03,0.064
SwayDB,2019-04,0.061
SwayDB,2019-05,0.064
SwayDB,2019-06,0.072
SwayDB,2019-07,0.089
SwayDB,2019-08,0.108
SwayDB,2019-09,0.095
SwayDB,2019-10,0.089
SwayDB,2019-11,0.094
SwayDB,2019-12,0.098
Sadas Engine,2017-11,0.005
Sadas Engine,2017-12,0.005
Sadas Engine,2018-01,0.005
Sadas Engine,2018-02,0.005
Sadas Engine,2018-03,0.005
Sadas Engine,2018-04,0.005
Sadas Engine,2018-05,0.005
Sadas Engine,2018-06,0.005
Sadas Engine,2018-07,0.005
Sadas Engine,2018-08,0.005
Sadas Engine,2018-09,0.005
Sadas Engine,2018-10,0.005
Sadas Engine,2018-11,0.005
Sadas Engine,2018-12,0.027
Sadas Engine,2019-01,0.005
Sadas Engine,2019-02,0.005
Sadas Engine,2019-03,0.005
Sadas Engine,2019-04,0.005
Sadas Engine,2019-05,0.005
Sadas Engine,2019-06,0.021
Sadas Engine,2019-07,0.044
Sadas Engine,2019-08,0.064
Sadas Engine,2019-09,0.044
Sadas Engine,2019-10,0.044
Sadas Engine,2019-11,0.005
Sadas Engine,2019-12,0.005
Badger,2017-09,0.005
Badger,2017-10,0.042
Badger,2017-11,0.034
Badger,2017-12,0.005
Badger,2018-01,0.005
Badger,2018-02,0.005
Badger,2018-03,0.005
Badger,2018-04,0.005
Badger,2018-05,0.005
Badger,2018-06,0.005
Badger,2018-07,0.005
Badger,2018-08,0.005
Badger,2018-09,0.005
Badger,2018-10,0.005
Badger,2018-11,0.057
Badger,2018-12,0.082
Badger,2019-01,0.079
Badger,2019-02,0.112
Badger,2019-03,0.094
Badger,2019-04,0.060
Badger,2019-05,0.088
Badger,2019-06,0.102
Badger,2019-07,0.102
Badger,2019-08,0.095
Badger,2019-09,0.071
Badger,2019-10,0.065
Badger,2019-11,0.073
Badger,2019-12,0.065
Alibaba Cloud HybridDB,2017-08,0.005
Alibaba Cloud HybridDB,2017-09,0.005
Alibaba Cloud HybridDB,2017-10,0.005
Alibaba Cloud HybridDB,2017-11,0.005
Alibaba Cloud HybridDB,2017-12,0.005
Alibaba Cloud HybridDB,2018-01,0.005
Alibaba Cloud HybridDB,2018-02,0.005
Alibaba Cloud HybridDB,2018-03,0.005
Alibaba Cloud HybridDB,2018-04,0.017
Alibaba Cloud HybridDB,2018-05,0.018
Alibaba Cloud HybridDB,2018-06,0.017
Alibaba Cloud HybridDB,2018-07,0.050
Alibaba Cloud HybridDB,2018-08,0.055
Alibaba Cloud HybridDB,2018-09,0.049
Alibaba Cloud HybridDB,2018-10,0.061
Alibaba Cloud HybridDB,2018-11,0.105
Alibaba Cloud HybridDB,2018-12,0.151
Alibaba Cloud HybridDB,2019-01,0.225
Alibaba Cloud HybridDB,2019-02,0.263
Alibaba Cloud HybridDB,2019-03,0.301
Alibaba Cloud HybridDB,2019-04,0.331
Alibaba Cloud HybridDB,2019-05,0.323
Alibaba Cloud HybridDB,2019-06,0.307
Alibaba Cloud HybridDB,2019-07,0.258
Alibaba Cloud HybridDB,2019-08,0.265
Alibaba Cloud HybridDB,2019-09,0.263
Alibaba Cloud HybridDB,2019-10,0.260
Alibaba Cloud HybridDB,2019-11,0.297
Alibaba Cloud HybridDB,2019-12,0.327
Alibaba Cloud Table Store,2017-08,0.011
Alibaba Cloud Table Store,2017-09,0.005
Alibaba Cloud Table Store,2017-10,0.005
Alibaba Cloud Table Store,2017-11,0.005
Alibaba Cloud Table Store,2017-12,0.005
Alibaba Cloud Table Store,2018-01,0.005
Alibaba Cloud Table Store,2018-02,0.005
Alibaba Cloud Table Store,2018-03,0.005
Alibaba Cloud Table Store,2018-04,0.005
Alibaba Cloud Table Store,2018-05,0.005
Alibaba Cloud Table Store,2018-06,0.005
Alibaba Cloud Table Store,2018-07,0.005
Alibaba Cloud Table Store,2018-08,0.051
Alibaba Cloud Table Store,2018-09,0.057
Alibaba Cloud Table Store,2018-10,0.058
Alibaba Cloud Table Store,2018-11,0.090
Alibaba Cloud Table Store,2018-12,0.111
Alibaba Cloud Table Store,2019-01,0.184
Alibaba Cloud Table Store,2019-02,0.205
Alibaba Cloud Table Store,2019-03,0.208
Alibaba Cloud Table Store,2019-04,0.210
Alibaba Cloud Table Store,2019-05,0.203
Alibaba Cloud Table Store,2019-06,0.216
Alibaba Cloud Table Store,2019-07,0.227
Alibaba Cloud Table Store,2019-08,0.242
Alibaba Cloud Table Store,2019-09,0.236
Alibaba Cloud Table Store,2019-10,0.243
Alibaba Cloud Table Store,2019-11,0.264
Alibaba Cloud Table Store,2019-12,0.297
InfinityDB,2017-03,0.005
InfinityDB,2017-04,0.005
InfinityDB,2017-05,0.005
InfinityDB,2017-06,0.005
InfinityDB,2017-07,0.005
InfinityDB,2017-08,0.007
InfinityDB,2017-09,0.019
InfinityDB,2017-10,0.018
InfinityDB,2017-11,0.005
InfinityDB,2017-12,0.005
InfinityDB,2018-01,0.005
InfinityDB,2018-02,0.005
InfinityDB,2018-03,0.011
InfinityDB,2018-04,0.023
InfinityDB,2018-05,0.012
InfinityDB,2018-06,0.005
InfinityDB,2018-07,0.019
InfinityDB,2018-08,0.010
InfinityDB,2018-09,0.005
InfinityDB,2018-10,0.005
InfinityDB,2018-11,0.048
InfinityDB,2018-12,0.043
InfinityDB,2019-01,0.048
InfinityDB,2019-02,0.030
InfinityDB,2019-03,0.050
InfinityDB,2019-04,0.043
InfinityDB,2019-05,0.031
InfinityDB,2019-06,0.053
InfinityDB,2019-07,0.040
InfinityDB,2019-08,0.062
InfinityDB,2019-09,0.100
InfinityDB,2019-10,0.109
InfinityDB,2019-11,0.070
InfinityDB,2019-12,0.064
Graph Engine,2017-03,0.092
Graph Engine,2017-04,0.119
Graph Engine,2017-05,0.180
Graph Engine,2017-06,0.262
Graph Engine,2017-07,0.359
Graph Engine,2017-08,0.332
Graph Engine,2017-09,0.273
Graph Engine,2017-10,0.249
Graph Engine,2017-11,0.330
Graph Engine,2017-12,0.377
Graph Engine,2018-01,0.429
Graph Engine,2018-02,0.433
Graph Engine,2018-03,0.426
Graph Engine,2018-04,0.399
Graph Engine,2018-05,0.363
Graph Engine,2018-06,0.301
Graph Engine,2018-07,0.299
Graph Engine,2018-08,0.272
Graph Engine,2018-09,0.289
Graph Engine,2018-10,0.415
Graph Engine,2018-11,0.492
Graph Engine,2018-12,0.500
Graph Engine,2019-01,0.568
Graph Engine,2019-02,0.572
Graph Engine,2019-03,0.561
Graph Engine,2019-04,0.559
Graph Engine,2019-05,0.536
Graph Engine,2019-06,0.527
Graph Engine,2019-07,0.538
Graph Engine,2019-08,0.549
Graph Engine,2019-09,0.533
Graph Engine,2019-10,0.527
Graph Engine,2019-11,0.564
Graph Engine,2019-12,0.577
SnappyData,2017-01,0.007
SnappyData,2017-02,0.015
SnappyData,2017-03,0.015
SnappyData,2017-04,0.043
SnappyData,2017-05,0.127
SnappyData,2017-06,0.127
SnappyData,2017-07,0.116
SnappyData,2017-08,0.092
SnappyData,2017-09,0.120
SnappyData,2017-10,0.187
SnappyData,2017-11,0.127
SnappyData,2017-12,0.101
SnappyData,2018-01,0.123
SnappyData,2018-02,0.121
SnappyData,2018-03,0.118
SnappyData,2018-04,0.124
SnappyData,2018-05,0.112
SnappyData,2018-06,0.087
SnappyData,2018-07,0.150
SnappyData,2018-08,0.175
SnappyData,2018-09,0.175
SnappyData,2018-10,0.168
SnappyData,2018-11,0.171
SnappyData,2018-12,0.166
SnappyData,2019-01,0.178
SnappyData,2019-02,0.210
SnappyData,2019-03,0.196
SnappyData,2019-04,0.264
SnappyData,2019-05,0.319
SnappyData,2019-06,0.406
SnappyData,2019-07,0.395
SnappyData,2019-08,0.474
SnappyData,2019-09,0.368
SnappyData,2019-10,0.351
SnappyData,2019-11,0.326
SnappyData,2019-12,0.340
YugaByte DB,2018-06,0.109
YugaByte DB,2018-07,0.135
YugaByte DB,2018-08,0.208
YugaByte DB,2018-09,0.192
YugaByte DB,2018-10,0.209
YugaByte DB,2018-11,0.229
YugaByte DB,2018-12,0.252
YugaByte DB,2019-01,0.297
YugaByte DB,2019-02,0.309
YugaByte DB,2019-03,0.507
YugaByte DB,2019-04,0.343
YugaByte DB,2019-05,0.375
YugaByte DB,2019-06,0.436
YugaByte DB,2019-07,0.411
YugaByte DB,2019-08,0.685
YugaByte DB,2019-09,0.458
YugaByte DB,2019-10,0.642
YugaByte DB,2019-11,0.729
YugaByte DB,2019-12,0.643
NosDB,2016-09,0.005
NosDB,2016-10,0.005
NosDB,2016-11,0.046
NosDB,2016-12,0.007
NosDB,2017-01,0.005
NosDB,2017-02,0.005
NosDB,2017-03,0.005
NosDB,2017-04,0.048
NosDB,2017-05,0.055
NosDB,2017-06,0.029
NosDB,2017-07,0.019
NosDB,2017-08,0.065
NosDB,2017-09,0.067
NosDB,2017-10,0.079
NosDB,2017-11,0.067
NosDB,2017-12,0.033
NosDB,2018-01,0.070
NosDB,2018-02,0.036
NosDB,2018-03,0.026
NosDB,2018-04,0.042
NosDB,2018-05,0.026
NosDB,2018-06,0.028
NosDB,2018-07,0.051
NosDB,2018-08,0.080
NosDB,2018-09,0.065
NosDB,2018-10,0.074
NosDB,2018-11,0.087
NosDB,2018-12,0.085
NosDB,2019-01,0.110
NosDB,2019-02,0.100
NosDB,2019-03,0.074
NosDB,2019-04,0.093
NosDB,2019-05,0.107
NosDB,2019-06,0.086
NosDB,2019-07,0.077
NosDB,2019-08,0.098
NosDB,2019-09,0.098
NosDB,2019-10,0.091
NosDB,2019-11,0.097
NosDB,2019-12,0.084
BigchainDB,2018-02,0.164
BigchainDB,2018-03,0.158
BigchainDB,2018-04,0.167
BigchainDB,2018-05,0.226
BigchainDB,2018-06,0.245
BigchainDB,2018-07,0.310
BigchainDB,2018-08,0.410
BigchainDB,2018-09,0.879
BigchainDB,2018-10,0.985
BigchainDB,2018-11,0.880
BigchainDB,2018-12,0.818
BigchainDB,2019-01,0.783
BigchainDB,2019-02,0.790
BigchainDB,2019-03,0.793
BigchainDB,2019-04,0.848
BigchainDB,2019-05,0.740
BigchainDB,2019-06,0.732
BigchainDB,2019-07,0.730
BigchainDB,2019-08,0.811
BigchainDB,2019-09,0.659
BigchainDB,2019-10,0.649
BigchainDB,2019-11,0.682
BigchainDB,2019-12,0.667
Yanza,2016-03,0.005
Yanza,2016-04,0.005
Yanza,2016-05,0.005
Yanza,2016-06,0.029
Yanza,2016-07,0.056
Yanza,2016-08,0.057
Yanza,2016-09,0.057
Yanza,2016-10,0.056
Yanza,2016-11,0.059
Yanza,2016-12,0.061
Yanza,2017-01,0.061
Yanza,2017-02,0.053
Yanza,2017-03,0.045
Yanza,2017-04,0.037
Yanza,2017-05,0.034
Yanza,2017-06,0.030
Yanza,2017-07,0.013
Yanza,2017-08,0.005
Yanza,2017-09,0.005
Yanza,2017-10,0.005
Yanza,2017-11,0.005
Yanza,2017-12,0.005
Yanza,2018-01,0.005
Yanza,2018-02,0.005
Yanza,2018-03,0.005
Yanza,2018-04,0.005
Yanza,2018-05,0.005
Yanza,2018-06,0.005
Yanza,2018-07,0.005
Yanza,2018-08,0.005
Yanza,2018-09,0.005
Yanza,2018-10,0.005
Yanza,2018-11,0.005
Yanza,2018-12,0.005
Yanza,2019-01,0.005
Yanza,2019-02,0.005
Yanza,2019-03,0.005
Yanza,2019-04,0.005
Yanza,2019-05,0.005
Yanza,2019-06,0.005
Yanza,2019-07,0.005
Yanza,2019-08,0.005
Yanza,2019-09,0.005
Yanza,2019-10,0.005
Yanza,2019-11,0.005
Yanza,2019-12,0.005
FaunaDB,2016-02,0.005
FaunaDB,2016-03,0.005
FaunaDB,2016-04,0.005
FaunaDB,2016-05,0.005
FaunaDB,2016-06,0.005
FaunaDB,2016-07,0.005
FaunaDB,2016-08,0.005
FaunaDB,2016-09,0.005
FaunaDB,2016-10,0.005
FaunaDB,2016-11,0.005
FaunaDB,2016-12,0.005
FaunaDB,2017-01,0.005
FaunaDB,2017-02,0.005
FaunaDB,2017-03,0.005
FaunaDB,2017-04,0.025
FaunaDB,2017-05,0.067
FaunaDB,2017-06,0.091
FaunaDB,2017-07,0.127
FaunaDB,2017-08,0.146
FaunaDB,2017-09,0.165
FaunaDB,2017-10,0.182
FaunaDB,2017-11,0.167
FaunaDB,2017-12,0.156
FaunaDB,2018-01,0.145
FaunaDB,2018-02,0.128
FaunaDB,2018-03,0.112
FaunaDB,2018-04,0.111
FaunaDB,2018-05,0.113
FaunaDB,2018-06,0.114
FaunaDB,2018-07,0.119
FaunaDB,2018-08,0.150
FaunaDB,2018-09,0.168
FaunaDB,2018-10,0.190
FaunaDB,2018-11,0.209
FaunaDB,2018-12,0.232
FaunaDB,2019-01,0.303
FaunaDB,2019-02,0.365
FaunaDB,2019-03,0.521
FaunaDB,2019-04,0.371
FaunaDB,2019-05,0.384
FaunaDB,2019-06,0.355
FaunaDB,2019-07,0.337
FaunaDB,2019-08,0.400
FaunaDB,2019-09,0.421
FaunaDB,2019-10,0.477
FaunaDB,2019-11,0.614
FaunaDB,2019-12,0.692
JaguarDB,2017-08,0.005
JaguarDB,2017-09,0.005
JaguarDB,2017-10,0.040
JaguarDB,2017-11,0.005
JaguarDB,2017-12,0.005
JaguarDB,2018-01,0.005
JaguarDB,2018-02,0.050
JaguarDB,2018-03,0.045
JaguarDB,2018-04,0.041
JaguarDB,2018-05,0.041
JaguarDB,2018-06,0.005
JaguarDB,2018-07,0.005
JaguarDB,2018-08,0.005
JaguarDB,2018-09,0.005
JaguarDB,2018-10,0.005
JaguarDB,2018-11,0.005
JaguarDB,2018-12,0.005
JaguarDB,2019-01,0.050
JaguarDB,2019-02,0.005
JaguarDB,2019-03,0.047
JaguarDB,2019-04,0.073
JaguarDB,2019-05,0.065
JaguarDB,2019-06,0.053
JaguarDB,2019-07,0.061
JaguarDB,2019-08,0.032
JaguarDB,2019-09,0.005
JaguarDB,2019-10,0.005
JaguarDB,2019-11,0.005
JaguarDB,2019-12,0.005
Hawkular Metrics,2016-02,0.005
Hawkular Metrics,2016-03,0.005
Hawkular Metrics,2016-04,0.005
Hawkular Metrics,2016-05,0.005
Hawkular Metrics,2016-06,0.005
Hawkular Metrics,2016-07,0.005
Hawkular Metrics,2016-08,0.005
Hawkular Metrics,2016-09,0.005
Hawkular Metrics,2016-10,0.005
Hawkular Metrics,2016-11,0.005
Hawkular Metrics,2016-12,0.005
Hawkular Metrics,2017-01,0.005
Hawkular Metrics,2017-02,0.005
Hawkular Metrics,2017-03,0.005
Hawkular Metrics,2017-04,0.005
Hawkular Metrics,2017-05,0.005
Hawkular Metrics,2017-06,0.045
Hawkular Metrics,2017-07,0.087
Hawkular Metrics,2017-08,0.109
Hawkular Metrics,2017-09,0.128
Hawkular Metrics,2017-10,0.146
Hawkular Metrics,2017-11,0.163
Hawkular Metrics,2017-12,0.152
Hawkular Metrics,2018-01,0.141
Hawkular Metrics,2018-02,0.125
Hawkular Metrics,2018-03,0.108
Hawkular Metrics,2018-04,0.107
Hawkular Metrics,2018-05,0.108
Hawkular Metrics,2018-06,0.111
Hawkular Metrics,2018-07,0.115
Hawkular Metrics,2018-08,0.120
Hawkular Metrics,2018-09,0.122
Hawkular Metrics,2018-10,0.116
Hawkular Metrics,2018-11,0.134
Hawkular Metrics,2018-12,0.152
Hawkular Metrics,2019-01,0.159
Hawkular Metrics,2019-02,0.152
Hawkular Metrics,2019-03,0.152
Hawkular Metrics,2019-04,0.166
Hawkular Metrics,2019-05,0.150
Hawkular Metrics,2019-06,0.142
Hawkular Metrics,2019-07,0.126
Hawkular Metrics,2019-08,0.114
Hawkular Metrics,2019-09,0.102
Hawkular Metrics,2019-10,0.086
Hawkular Metrics,2019-11,0.069
Hawkular Metrics,2019-12,0.059
Helium,2015-08,0.005
Helium,2015-09,0.005
Helium,2015-10,0.005
Helium,2015-11,0.005
Helium,2015-12,0.005
Helium,2016-01,0.005
Helium,2016-02,0.005
Helium,2016-03,0.005
Helium,2016-04,0.005
Helium,2016-05,0.005
Helium,2016-06,0.020
Helium,2016-07,0.040
Helium,2016-08,0.039
Helium,2016-09,0.039
Helium,2016-10,0.038
Helium,2016-11,0.040
Helium,2016-12,0.040
Helium,2017-01,0.041
Helium,2017-02,0.040
Helium,2017-03,0.031
Helium,2017-04,0.019
Helium,2017-05,0.005
Helium,2017-06,0.005
Helium,2017-07,0.005
Helium,2017-08,0.005
Helium,2017-09,0.005
Helium,2017-10,0.005
Helium,2017-11,0.005
Helium,2017-12,0.005
Helium,2018-01,0.005
Helium,2018-02,0.005
Helium,2018-03,0.005
Helium,2018-04,0.005
Helium,2018-05,0.005
Helium,2018-06,0.005
Helium,2018-07,0.005
Helium,2018-08,0.005
Helium,2018-09,0.005
Helium,2018-10,0.005
Helium,2018-11,0.027
Helium,2018-12,0.017
Helium,2019-01,0.005
Helium,2019-02,0.005
Helium,2019-03,0.005
Helium,2019-04,0.005
Helium,2019-05,0.005
Helium,2019-06,0.005
