name,value,date
MarkLogic,12.469000000000001,2019-12
Firebase Realtime Database,0.0,2012-11
Firebase Realtime Database,0.0,2012-12
Firebase Realtime Database,0.0,2013-01
Firebase Realtime Database,0.0,2013-02
Firebase Realtime Database,0.0,2013-03
Firebase Realtime Database,0.0,2013-04
Firebase Realtime Database,0.0,2013-05
Firebase Realtime Database,0.0,2013-06
Firebase Realtime Database,0.0,2013-07
Firebase Realtime Database,0.0,2013-08
Firebase Realtime Database,0.0,2013-09
Firebase Realtime Database,0.0,2013-10
Firebase Realtime Database,0.0,2013-11
Firebase Realtime Database,0.0,2013-12
Firebase Realtime Database,0.0,2014-01
Firebase Realtime Database,0.0,2014-02
Firebase Realtime Database,0.0,2014-03
Firebase Realtime Database,0.0,2014-04
Firebase Realtime Database,0.0,2014-05
Firebase Realtime Database,0.0,2014-06
Firebase Realtime Database,0.0,2014-07
Firebase Realtime Database,0.0,2014-08
Firebase Realtime Database,0.0,2014-09
Firebase Realtime Database,0.0,2014-10
Firebase Realtime Database,0.0,2014-11
Firebase Realtime Database,0.0,2014-12
Firebase Realtime Database,0.0,2015-01
Firebase Realtime Database,0.0,2015-02
Firebase Realtime Database,0.0,2015-03
Firebase Realtime Database,0.0,2015-04
Firebase Realtime Database,0.0,2015-05
Firebase Realtime Database,0.0,2015-06
Firebase Realtime Database,0.0,2015-07
Firebase Realtime Database,0.0,2015-08
Firebase Realtime Database,0.0,2015-09
Firebase Realtime Database,0.0,2015-10
Firebase Realtime Database,0.0,2015-11
Firebase Realtime Database,0.0,2015-12
Firebase Realtime Database,0.0,2016-01
Firebase Realtime Database,0.0,2016-02
Firebase Realtime Database,0.0,2016-03
Firebase Realtime Database,0.0,2016-04
Firebase Realtime Database,0.0,2016-05
Firebase Realtime Database,0.0,2016-06
Firebase Realtime Database,0.0,2016-07
Firebase Realtime Database,0.0,2016-08
Firebase Realtime Database,0.0,2016-09
Firebase Realtime Database,1.632,2016-10
Firebase Realtime Database,1.9769999999999999,2016-11
