name,rank,point,date
Madura United,1657,1279,2016-7
Madura United,1636,1281,2016-8
Madura United,1663,1278,2016-9
Madura United,1631,1282,2016-10
Madura United,1604,1284,2016-11
Madura United,1591,1286,2016-12
Madura United,1594,1286,2017-1
Madura United,1598,1286,2017-2
Madura United,1584,1286,2017-3
Madura United,1602,1284,2017-4
Madura United,1530,1292,2017-5
Madura United,1325,1302,2017-6
Madura United,1311,1304,2017-7
Madura United,1452,1299,2017-8
Madura United,1272,1310,2017-9
Madura United,1208,1318,2017-10
Madura United,1258,1312,2017-11
Madura United,1257,1312,2017-12
Madura United,1259,1312,2018-1
Madura United,1262,1312,2018-2
Madura United,1262,1312,2018-3
Madura United,1234,1314,2018-4
Madura United,1225,1316,2018-5
Madura United,1251,1313,2018-6
Madura United,1209,1318,2018-7
Madura United,1177,1322,2018-8
Madura United,1206,1319,2018-9
Madura United,1199,1319,2018-10
Madura United,1269,1312,2018-11
Madura United,1282,1310,2018-12
Madura United,1279,1310,2019-1
Madura United,1279,1310,2019-2
Madura United,1278,1310,2019-3
Madura United,1277,1310,2019-4
Madura United,1190,1321,2019-5
Madura United,1183,1322,2019-6
Madura United,1162,1325,2019-7
Madura United,1169,1324,2019-8
Madura United,1162,1324,2019-9
Madura United,1110,1329,2019-10
Madura United,1229,1315,2019-11
Madura United,1172,1321,2019-12
Madura United,1173,1321,Today
Busan I'Park,1053,1339,2010-1
Busan I'Park,1081,1332,2010-2
Busan I'Park,1006,1348,2010-3
Busan I'Park,1038,1341,2010-4
Busan I'Park,776,1357,2010-5
Busan I'Park,778,1357,2010-6
Busan I'Park,742,1365,2010-7
Busan I'Park,760,1362,2010-8
Busan I'Park,1020,1345,2010-9
Busan I'Park,1058,1336,2010-10
Busan I'Park,1023,1343,2010-11
Busan I'Park,1023,1343,2010-12
Busan I'Park,1020,1343,2011-1
Busan I'Park,1022,1343,2011-2
Busan I'Park,1067,1335,2011-3
Busan I'Park,1006,1348,2011-4
Busan I'Park,802,1360,2011-5
Busan I'Park,808,1359,2011-6
Busan I'Park,720,1379,2011-7
Busan I'Park,726,1378,2011-8
Busan I'Park,721,1379,2011-9
Busan I'Park,722,1379,2011-10
Busan I'Park,732,1377,2011-11
Busan I'Park,737,1377,2011-12
Busan I'Park,740,1377,2012-1
Busan I'Park,738,1377,2012-2
Busan I'Park,736,1377,2012-3
Busan I'Park,678,1393,2012-4
Busan I'Park,654,1398,2012-5
Busan I'Park,674,1393,2012-6
Busan I'Park,673,1392,2012-7
Busan I'Park,645,1397,2012-8
Busan I'Park,686,1391,2012-9
Busan I'Park,660,1395,2012-10
Busan I'Park,727,1380,2012-11
Busan I'Park,736,1378,2012-12
Busan I'Park,739,1378,2013-1
Busan I'Park,741,1378,2013-2
Busan I'Park,746,1376,2013-3
Busan I'Park,699,1387,2013-4
Busan I'Park,724,1382,2013-5
Busan I'Park,654,1397,2013-6
Busan I'Park,680,1391,2013-7
Busan I'Park,642,1399,2013-8
Busan I'Park,621,1401,2013-9
Busan I'Park,644,1399,2013-10
Busan I'Park,587,1407,2013-11
Busan I'Park,585,1407,2013-12
Busan I'Park,585,1407,2014-1
Busan I'Park,589,1407,2014-2
Busan I'Park,566,1414,2014-3
Busan I'Park,580,1411,2014-4
Busan I'Park,600,1405,2014-5
Busan I'Park,602,1405,2014-6
Busan I'Park,737,1377,2014-7
Busan I'Park,784,1369,2014-8
Busan I'Park,794,1366,2014-9
Busan I'Park,723,1380,2014-10
Busan I'Park,680,1389,2014-11
Busan I'Park,677,1389,2014-12
Busan I'Park,677,1389,2015-1
Busan I'Park,679,1389,2015-2
Busan I'Park,696,1386,2015-3
Busan I'Park,788,1370,2015-4
Busan I'Park,790,1368,2015-5
Busan I'Park,818,1362,2015-6
Busan I'Park,862,1355,2015-7
Busan I'Park,1010,1343,2015-8
Busan I'Park,1068,1335,2015-9
Busan I'Park,1159,1321,2015-10
Busan I'Park,1157,1321,2015-11
Busan I'Park,1163,1321,2015-12
Busan I'Park,1160,1321,2016-1
Busan I'Park,1162,1321,2016-2
Busan I'Park,1162,1321,2016-3
Busan I'Park,1158,1321,2016-4
Busan I'Park,1167,1321,2016-5
Busan I'Park,1169,1321,2016-6
Busan I'Park,1171,1321,2016-7
Busan I'Park,1171,1321,2016-8
Busan I'Park,1181,1321,2016-9
Busan I'Park,1170,1321,2016-10
Busan I'Park,1168,1321,2016-11
Busan I'Park,1173,1321,2016-12
Busan I'Park,1172,1321,2017-1
Busan I'Park,1168,1321,2017-2
Busan I'Park,1172,1321,2017-3
Busan I'Park,1176,1321,2017-4
Busan I'Park,1192,1321,2017-5
Busan I'Park,1195,1321,2017-6
Busan I'Park,1185,1321,2017-7
Busan I'Park,1180,1321,2017-8
Busan I'Park,1190,1321,2017-9
Busan I'Park,1188,1321,2017-10
Busan I'Park,1186,1321,2017-11
Busan I'Park,1177,1321,2017-12
Busan I'Park,1180,1321,2018-1
Busan I'Park,1183,1321,2018-2
Busan I'Park,1186,1321,2018-3
Busan I'Park,1187,1321,2018-4
Busan I'Park,1186,1321,2018-5
Busan I'Park,1184,1321,2018-6
Busan I'Park,1183,1321,2018-7
Busan I'Park,1192,1321,2018-8
Busan I'Park,1192,1321,2018-9
Busan I'Park,1189,1321,2018-10
Busan I'Park,1195,1321,2018-11
Busan I'Park,1195,1321,2018-12
Busan I'Park,1197,1321,2019-1
Busan I'Park,1201,1321,2019-2
Busan I'Park,1194,1321,2019-3
Busan I'Park,1198,1321,2019-4
Busan I'Park,1195,1321,2019-5
Busan I'Park,1197,1321,2019-6
Busan I'Park,1201,1321,2019-7
Busan I'Park,1194,1321,2019-8
Busan I'Park,1192,1321,2019-9
Busan I'Park,1190,1321,2019-10
Busan I'Park,1179,1321,2019-11
Busan I'Park,1182,1321,2019-12
Busan I'Park,1181,1321,Today
Tianjin Teda,524,1423,2010-1
Tianjin Teda,525,1423,2010-2
Tianjin Teda,533,1423,2010-3
Tianjin Teda,568,1409,2010-4
Tianjin Teda,570,1408,2010-5
Tianjin Teda,574,1408,2010-6
Tianjin Teda,572,1408,2010-7
Tianjin Teda,588,1405,2010-8
Tianjin Teda,556,1413,2010-9
Tianjin Teda,544,1421,2010-10
Tianjin Teda,525,1426,2010-11
Tianjin Teda,523,1426,2010-12
Tianjin Teda,527,1426,2011-1
Tianjin Teda,530,1426,2011-2
Tianjin Teda,463,1442,2011-3
Tianjin Teda,512,1429,2011-4
Tianjin Teda,528,1425,2011-5
Tianjin Teda,550,1420,2011-6
Tianjin Teda,542,1421,2011-7
Tianjin Teda,542,1422,2011-8
Tianjin Teda,566,1414,2011-9
Tianjin Teda,668,1393,2011-10
Tianjin Teda,708,1383,2011-11
Tianjin Teda,716,1383,2011-12
Tianjin Teda,718,1383,2012-1
Tianjin Teda,711,1383,2012-2
Tianjin Teda,738,1377,2012-3
Tianjin Teda,772,1369,2012-4
Tianjin Teda,1024,1340,2012-5
Tianjin Teda,1015,1342,2012-6
Tianjin Teda,1005,1344,2012-7
Tianjin Teda,843,1355,2012-8
Tianjin Teda,851,1354,2012-9
Tianjin Teda,826,1358,2012-10
Tianjin Teda,868,1351,2012-11
Tianjin Teda,867,1351,2012-12
Tianjin Teda,871,1351,2013-1
Tianjin Teda,873,1351,2013-2
Tianjin Teda,859,1352,2013-3
Tianjin Teda,1019,1341,2013-4
Tianjin Teda,1048,1334,2013-5
Tianjin Teda,1058,1333,2013-6
Tianjin Teda,1000,1343,2013-7
Tianjin Teda,1000,1343,2013-8
Tianjin Teda,818,1361,2013-9
Tianjin Teda,950,1350,2013-10
Tianjin Teda,982,1346,2013-11
Tianjin Teda,976,1346,2013-12
Tianjin Teda,975,1346,2014-1
Tianjin Teda,979,1346,2014-2
Tianjin Teda,989,1344,2014-3
Tianjin Teda,1054,1335,2014-4
Tianjin Teda,966,1349,2014-5
Tianjin Teda,960,1349,2014-6
Tianjin Teda,957,1350,2014-7
Tianjin Teda,996,1344,2014-8
Tianjin Teda,1066,1332,2014-9
Tianjin Teda,972,1348,2014-10
Tianjin Teda,978,1347,2014-11
Tianjin Teda,979,1347,2014-12
Tianjin Teda,977,1347,2015-1
Tianjin Teda,968,1347,2015-2
Tianjin Teda,1056,1334,2015-3
Tianjin Teda,1012,1343,2015-4
Tianjin Teda,887,1352,2015-5
Tianjin Teda,1078,1332,2015-6
Tianjin Teda,1235,1311,2015-7
Tianjin Teda,1243,1309,2015-8
Tianjin Teda,1216,1312,2015-9
Tianjin Teda,1157,1322,2015-10
Tianjin Teda,1153,1322,2015-11
Tianjin Teda,1160,1322,2015-12
Tianjin Teda,1155,1322,2016-1
Tianjin Teda,1159,1322,2016-2
Tianjin Teda,1197,1316,2016-3
Tianjin Teda,1186,1317,2016-4
Tianjin Teda,1051,1338,2016-5
Tianjin Teda,1062,1336,2016-6
Tianjin Teda,1159,1323,2016-7
Tianjin Teda,1221,1315,2016-8
Tianjin Teda,1245,1312,2016-9
Tianjin Teda,1276,1307,2016-10
Tianjin Teda,1277,1307,2016-11
Tianjin Teda,1272,1307,2016-12
Tianjin Teda,1271,1307,2017-1
Tianjin Teda,1285,1307,2017-2
Tianjin Teda,1296,1306,2017-3
Tianjin Teda,1286,1307,2017-4
Tianjin Teda,1480,1297,2017-5
Tianjin Teda,1516,1293,2017-6
Tianjin Teda,1619,1282,2017-7
Tianjin Teda,1757,1268,2017-8
Tianjin Teda,1716,1271,2017-9
Tianjin Teda,1585,1285,2017-10
Tianjin Teda,1554,1288,2017-11
Tianjin Teda,1552,1288,2017-12
Tianjin Teda,1550,1288,2018-1
Tianjin Teda,1549,1288,2018-2
Tianjin Teda,1532,1289,2018-3
Tianjin Teda,1464,1295,2018-4
Tianjin Teda,1313,1305,2018-5
Tianjin Teda,1314,1305,2018-6
Tianjin Teda,1347,1302,2018-7
Tianjin Teda,1264,1311,2018-8
Tianjin Teda,1362,1300,2018-9
Tianjin Teda,1526,1288,2018-10
Tianjin Teda,1464,1294,2018-11
Tianjin Teda,1468,1294,2018-12
Tianjin Teda,1471,1294,2019-1
Tianjin Teda,1461,1294,2019-2
Tianjin Teda,1452,1295,2019-3
Tianjin Teda,1347,1303,2019-4
Tianjin Teda,1329,1304,2019-5
Tianjin Teda,1332,1304,2019-6
Tianjin Teda,1430,1297,2019-7
Tianjin Teda,1338,1304,2019-8
Tianjin Teda,1262,1312,2019-9
Tianjin Teda,1256,1312,2019-10
Tianjin Teda,1235,1314,2019-11
Tianjin Teda,1192,1320,2019-12
Tianjin Teda,1189,1320,Today
Baniyas,453,1448,2010-1
Baniyas,461,1444,2010-2
Baniyas,477,1442,2010-3
Baniyas,481,1443,2010-4
Baniyas,485,1439,2010-5
Baniyas,488,1439,2010-6
Baniyas,488,1439,2010-7
Baniyas,471,1441,2010-8
Baniyas,470,1440,2010-9
Baniyas,462,1444,2010-10
Baniyas,461,1444,2010-11
Baniyas,460,1445,2010-12
Baniyas,459,1445,2011-1
Baniyas,455,1447,2011-2
Baniyas,455,1445,2011-3
Baniyas,469,1441,2011-4
Baniyas,486,1438,2011-5
Baniyas,464,1443,2011-6
Baniyas,474,1443,2011-7
Baniyas,472,1443,2011-8
Baniyas,472,1443,2011-9
Baniyas,496,1435,2011-10
Baniyas,486,1436,2011-11
Baniyas,499,1434,2011-12
Baniyas,532,1425,2012-1
Baniyas,532,1424,2012-2
Baniyas,500,1432,2012-3
Baniyas,532,1425,2012-4
Baniyas,478,1439,2012-5
Baniyas,478,1439,2012-6
Baniyas,471,1439,2012-7
Baniyas,475,1439,2012-8
Baniyas,480,1436,2012-9
Baniyas,469,1440,2012-10
Baniyas,461,1443,2012-11
Baniyas,482,1436,2012-12
Baniyas,470,1437,2013-1
Baniyas,465,1442,2013-2
Baniyas,476,1440,2013-3
Baniyas,493,1431,2013-4
Baniyas,499,1430,2013-5
Baniyas,498,1430,2013-6
Baniyas,496,1430,2013-7
Baniyas,507,1430,2013-8
Baniyas,495,1433,2013-9
Baniyas,521,1425,2013-10
Baniyas,512,1428,2013-11
Baniyas,538,1421,2013-12
Baniyas,537,1421,2014-1
Baniyas,575,1411,2014-2
Baniyas,572,1413,2014-3
Baniyas,620,1403,2014-4
Baniyas,646,1398,2014-5
Baniyas,646,1398,2014-6
Baniyas,647,1398,2014-7
Baniyas,640,1398,2014-8
Baniyas,672,1390,2014-9
Baniyas,644,1396,2014-10
Baniyas,618,1400,2014-11
Baniyas,640,1396,2014-12
Baniyas,641,1396,2015-1
Baniyas,668,1390,2015-2
Baniyas,730,1380,2015-3
Baniyas,697,1385,2015-4
Baniyas,692,1386,2015-5
Baniyas,699,1386,2015-6
Baniyas,702,1386,2015-7
Baniyas,680,1389,2015-8
Baniyas,678,1390,2015-9
Baniyas,678,1389,2015-10
Baniyas,694,1387,2015-11
Baniyas,724,1380,2015-12
Baniyas,726,1380,2016-1
Baniyas,707,1380,2016-2
Baniyas,757,1371,2016-3
Baniyas,753,1372,2016-4
Baniyas,780,1369,2016-5
Baniyas,778,1369,2016-6
Baniyas,779,1369,2016-7
Baniyas,783,1369,2016-8
Baniyas,805,1367,2016-9
Baniyas,864,1358,2016-10
Baniyas,1020,1341,2016-11
Baniyas,1114,1328,2016-12
Baniyas,1160,1323,2017-1
Baniyas,1139,1324,2017-2
Baniyas,1180,1319,2017-3
Baniyas,1193,1318,2017-4
Baniyas,1224,1316,2017-5
Baniyas,1227,1316,2017-6
Baniyas,1226,1316,2017-7
Baniyas,1219,1316,2017-8
Baniyas,1225,1316,2017-9
Baniyas,1226,1316,2017-10
Baniyas,1227,1316,2017-11
Baniyas,1219,1316,2017-12
Baniyas,1223,1316,2018-1
Baniyas,1230,1316,2018-2
Baniyas,1230,1316,2018-3
Baniyas,1222,1316,2018-4
Baniyas,1223,1316,2018-5
Baniyas,1222,1316,2018-6
Baniyas,1222,1316,2018-7
Baniyas,1230,1316,2018-8
Baniyas,1193,1321,2018-9
Baniyas,1227,1316,2018-10
Baniyas,1243,1315,2018-11
Baniyas,1177,1322,2018-12
Baniyas,1186,1322,2019-1
Baniyas,1121,1328,2019-2
Baniyas,1102,1330,2019-3
Baniyas,1088,1332,2019-4
Baniyas,1112,1330,2019-5
Baniyas,1114,1330,2019-6
Baniyas,1112,1330,2019-7
Baniyas,1105,1330,2019-8
Baniyas,1107,1329,2019-9
Baniyas,1145,1326,2019-10
Baniyas,1118,1326,2019-11
Baniyas,1176,1321,2019-12
Baniyas,1209,1317,Today
Dalian Yifang,1250,1300,2010-1
Dalian Yifang,1246,1300,2010-2
Dalian Yifang,1247,1300,2010-3
Dalian Yifang,1248,1300,2010-4
Dalian Yifang,1247,1300,2010-5
Dalian Yifang,1248,1300,2010-6
Dalian Yifang,1257,1300,2010-7
Dalian Yifang,1256,1300,2010-8
Dalian Yifang,1255,1300,2010-9
Dalian Yifang,1255,1300,2010-10
Dalian Yifang,1260,1300,2010-11
Dalian Yifang,1261,1300,2010-12
Dalian Yifang,1263,1300,2011-1
Dalian Yifang,1255,1300,2011-2
Dalian Yifang,1252,1300,2011-3
Dalian Yifang,1255,1300,2011-4
Dalian Yifang,1246,1300,2011-5
Dalian Yifang,1250,1300,2011-6
Dalian Yifang,1253,1300,2011-7
Dalian Yifang,1260,1300,2011-8
Dalian Yifang,1267,1300,2011-9
Dalian Yifang,1263,1300,2011-10
Dalian Yifang,1260,1300,2011-11
Dalian Yifang,1250,1300,2011-12
Dalian Yifang,1255,1300,2012-1
Dalian Yifang,1255,1300,2012-2
Dalian Yifang,1547,1299,2012-3
Dalian Yifang,1590,1293,2012-4
Dalian Yifang,1549,1298,2012-5
Dalian Yifang,1235,1302,2012-6
Dalian Yifang,1238,1303,2012-7
Dalian Yifang,1127,1318,2012-8
Dalian Yifang,1128,1320,2012-9
Dalian Yifang,1079,1331,2012-10
Dalian Yifang,1045,1338,2012-11
Dalian Yifang,1043,1338,2012-12
Dalian Yifang,1040,1338,2013-1
Dalian Yifang,1038,1338,2013-2
Dalian Yifang,1083,1329,2013-3
Dalian Yifang,993,1347,2013-4
Dalian Yifang,1071,1330,2013-5
Dalian Yifang,1026,1337,2013-6
Dalian Yifang,1037,1336,2013-7
Dalian Yifang,1032,1337,2013-8
Dalian Yifang,1045,1335,2013-9
Dalian Yifang,1023,1339,2013-10
Dalian Yifang,995,1343,2013-11
Dalian Yifang,993,1343,2013-12
Dalian Yifang,992,1343,2014-1
Dalian Yifang,998,1343,2014-2
Dalian Yifang,996,1343,2014-3
Dalian Yifang,1105,1327,2014-4
Dalian Yifang,1090,1331,2014-5
Dalian Yifang,1089,1331,2014-6
Dalian Yifang,1104,1328,2014-7
Dalian Yifang,1197,1313,2014-8
Dalian Yifang,1139,1322,2014-9
Dalian Yifang,1222,1311,2014-10
Dalian Yifang,1215,1312,2014-11
Dalian Yifang,1216,1312,2014-12
Dalian Yifang,1217,1312,2015-1
Dalian Yifang,1214,1312,2015-2
Dalian Yifang,1227,1312,2015-3
Dalian Yifang,1218,1312,2015-4
Dalian Yifang,1223,1312,2015-5
Dalian Yifang,1224,1312,2015-6
Dalian Yifang,1231,1312,2015-7
Dalian Yifang,1226,1312,2015-8
Dalian Yifang,1222,1312,2015-9
Dalian Yifang,1222,1312,2015-10
Dalian Yifang,1219,1312,2015-11
Dalian Yifang,1217,1312,2015-12
Dalian Yifang,1218,1312,2016-1
Dalian Yifang,1226,1312,2016-2
Dalian Yifang,1229,1312,2016-3
Dalian Yifang,1243,1312,2016-4
Dalian Yifang,1244,1312,2016-5
Dalian Yifang,1243,1312,2016-6
Dalian Yifang,1245,1312,2016-7
Dalian Yifang,1246,1312,2016-8
Dalian Yifang,1247,1312,2016-9
Dalian Yifang,1240,1312,2016-10
Dalian Yifang,1242,1312,2016-11
Dalian Yifang,1240,1312,2016-12
Dalian Yifang,1239,1312,2017-1
Dalian Yifang,1251,1312,2017-2
Dalian Yifang,1251,1312,2017-3
Dalian Yifang,1241,1312,2017-4
Dalian Yifang,1251,1312,2017-5
Dalian Yifang,1249,1312,2017-6
Dalian Yifang,1250,1312,2017-7
Dalian Yifang,1252,1312,2017-8
Dalian Yifang,1255,1312,2017-9
Dalian Yifang,1262,1312,2017-10
Dalian Yifang,1259,1312,2017-11
Dalian Yifang,1258,1312,2017-12
Dalian Yifang,1261,1312,2018-1
Dalian Yifang,1266,1312,2018-2
Dalian Yifang,1457,1296,2018-3
Dalian Yifang,1520,1290,2018-4
Dalian Yifang,1311,1305,2018-5
Dalian Yifang,1312,1305,2018-6
Dalian Yifang,1488,1293,2018-7
Dalian Yifang,1331,1303,2018-8
Dalian Yifang,1259,1312,2018-9
Dalian Yifang,1273,1310,2018-10
Dalian Yifang,1329,1304,2018-11
Dalian Yifang,1336,1304,2018-12
Dalian Yifang,1337,1304,2019-1
Dalian Yifang,1333,1304,2019-2
Dalian Yifang,1328,1304,2019-3
Dalian Yifang,1360,1302,2019-4
Dalian Yifang,1306,1307,2019-5
Dalian Yifang,1289,1310,2019-6
Dalian Yifang,1165,1325,2019-7
Dalian Yifang,1132,1327,2019-8
Dalian Yifang,1124,1327,2019-9
Dalian Yifang,1185,1321,2019-10
Dalian Yifang,1243,1313,2019-11
Dalian Yifang,1211,1317,2019-12
Dalian Yifang,1210,1317,Today
Damash,1250,1300,2010-1
Damash,1246,1300,2010-2
Damash,1247,1300,2010-3
Damash,1248,1300,2010-4
Damash,1247,1300,2010-5
Damash,1248,1300,2010-6
Damash,1257,1300,2010-7
Damash,1256,1300,2010-8
Damash,1255,1300,2010-9
Damash,1255,1300,2010-10
Damash,1260,1300,2010-11
Damash,1261,1300,2010-12
Damash,1263,1300,2011-1
Damash,1255,1300,2011-2
Damash,1252,1300,2011-3
Damash,1255,1300,2011-4
Damash,1246,1300,2011-5
Damash,1250,1300,2011-6
Damash,1253,1300,2011-7
Damash,1607,1294,2011-8
Damash,1576,1299,2011-9
Damash,1221,1306,2011-10
Damash,1139,1318,2011-11
Damash,1136,1318,2011-12
Damash,1241,1302,2012-1
Damash,1218,1305,2012-2
Damash,1207,1306,2012-3
Damash,1090,1326,2012-4
Damash,1091,1326,2012-5
Damash,1088,1326,2012-6
Damash,1075,1331,2012-7
Damash,1090,1327,2012-8
Damash,1147,1316,2012-9
Damash,1116,1324,2012-10
Damash,1092,1328,2012-11
Damash,1086,1330,2012-12
Damash,1146,1316,2013-1
Damash,1106,1324,2013-2
Damash,1093,1328,2013-3
Damash,1077,1330,2013-4
Damash,1017,1339,2013-5
Damash,1018,1339,2013-6
Damash,1023,1338,2013-7
Damash,1005,1343,2013-8
Damash,960,1350,2013-9
Damash,851,1352,2013-10
Damash,814,1361,2013-11
Damash,978,1345,2013-12
Damash,1094,1326,2014-1
Damash,1092,1326,2014-2
Damash,1133,1321,2014-3
Damash,1163,1317,2014-4
Damash,1167,1317,2014-5
Damash,1168,1317,2014-6
Damash,1162,1317,2014-7
Damash,1163,1317,2014-8
Damash,1159,1317,2014-9
Damash,1162,1317,2014-10
Damash,1172,1317,2014-11
Damash,1174,1317,2014-12
Damash,1177,1317,2015-1
Damash,1172,1317,2015-2
Damash,1183,1317,2015-3
Damash,1182,1317,2015-4
Damash,1183,1317,2015-5
Damash,1182,1317,2015-6
Damash,1190,1317,2015-7
Damash,1182,1317,2015-8
Damash,1183,1317,2015-9
Damash,1182,1317,2015-10
Damash,1181,1317,2015-11
Damash,1177,1317,2015-12
Damash,1175,1317,2016-1
Damash,1179,1317,2016-2
Damash,1187,1317,2016-3
Damash,1184,1317,2016-4
Damash,1196,1317,2016-5
Damash,1200,1317,2016-6
Damash,1201,1317,2016-7
Damash,1205,1317,2016-8
Damash,1206,1317,2016-9
Damash,1194,1317,2016-10
Damash,1200,1317,2016-11
Damash,1196,1317,2016-12
Damash,1195,1317,2017-1
Damash,1197,1317,2017-2
Damash,1198,1317,2017-3
Damash,1202,1317,2017-4
Damash,1216,1317,2017-5
Damash,1219,1317,2017-6
Damash,1215,1317,2017-7
Damash,1209,1317,2017-8
Damash,1217,1317,2017-9
Damash,1219,1317,2017-10
Damash,1216,1317,2017-11
Damash,1208,1317,2017-12
Damash,1212,1317,2018-1
Damash,1214,1317,2018-2
Damash,1217,1317,2018-3
Damash,1212,1317,2018-4
Damash,1210,1317,2018-5
Damash,1208,1317,2018-6
Damash,1211,1317,2018-7
Damash,1220,1317,2018-8
Damash,1221,1317,2018-9
Damash,1214,1317,2018-10
Damash,1224,1317,2018-11
Damash,1228,1317,2018-12
Damash,1222,1317,2019-1
Damash,1225,1317,2019-2
Damash,1222,1317,2019-3
Damash,1227,1317,2019-4
Damash,1225,1317,2019-5
Damash,1227,1317,2019-6
Damash,1233,1317,2019-7
Damash,1220,1317,2019-8
Damash,1222,1317,2019-9
Damash,1210,1317,2019-10
Damash,1207,1317,2019-11
Damash,1212,1317,2019-12
Damash,1211,1317,Today
Abha Club,1250,1300,2010-1
Abha Club,1246,1300,2010-2
Abha Club,1247,1300,2010-3
Abha Club,1248,1300,2010-4
Abha Club,1247,1300,2010-5
Abha Club,1248,1300,2010-6
Abha Club,1257,1300,2010-7
Abha Club,1256,1300,2010-8
Abha Club,1255,1300,2010-9
Abha Club,1255,1300,2010-10
Abha Club,1260,1300,2010-11
Abha Club,1261,1300,2010-12
Abha Club,1263,1300,2011-1
Abha Club,1255,1300,2011-2
Abha Club,1252,1300,2011-3
Abha Club,1255,1300,2011-4
Abha Club,1246,1300,2011-5
Abha Club,1250,1300,2011-6
Abha Club,1253,1300,2011-7
Abha Club,1260,1300,2011-8
Abha Club,1267,1300,2011-9
Abha Club,1263,1300,2011-10
Abha Club,1260,1300,2011-11
Abha Club,1250,1300,2011-12
Abha Club,1255,1300,2012-1
Abha Club,1255,1300,2012-2
Abha Club,1253,1300,2012-3
Abha Club,1256,1300,2012-4
Abha Club,1250,1300,2012-5
Abha Club,1254,1300,2012-6
Abha Club,1258,1300,2012-7
Abha Club,1264,1300,2012-8
Abha Club,1262,1300,2012-9
Abha Club,1261,1300,2012-10
Abha Club,1259,1300,2012-11
Abha Club,1261,1300,2012-12
Abha Club,1260,1300,2013-1
Abha Club,1259,1300,2013-2
Abha Club,1261,1300,2013-3
Abha Club,1266,1300,2013-4
Abha Club,1266,1300,2013-5
Abha Club,1271,1300,2013-6
Abha Club,1283,1300,2013-7
Abha Club,1285,1300,2013-8
Abha Club,1282,1300,2013-9
Abha Club,1290,1300,2013-10
Abha Club,1296,1300,2013-11
Abha Club,1297,1300,2013-12
Abha Club,1297,1300,2014-1
Abha Club,1300,1300,2014-2
Abha Club,1306,1300,2014-3
Abha Club,1307,1300,2014-4
Abha Club,1310,1300,2014-5
Abha Club,1308,1300,2014-6
Abha Club,1314,1300,2014-7
Abha Club,1312,1300,2014-8
Abha Club,1306,1300,2014-9
Abha Club,1310,1300,2014-10
Abha Club,1315,1300,2014-11
Abha Club,1314,1300,2014-12
Abha Club,1314,1300,2015-1
Abha Club,1321,1300,2015-2
Abha Club,1316,1300,2015-3
Abha Club,1321,1300,2015-4
Abha Club,1327,1300,2015-5
Abha Club,1325,1300,2015-6
Abha Club,1326,1300,2015-7
Abha Club,1329,1300,2015-8
Abha Club,1332,1300,2015-9
Abha Club,1333,1300,2015-10
Abha Club,1334,1300,2015-11
Abha Club,1328,1300,2015-12
Abha Club,1329,1300,2016-1
Abha Club,1339,1300,2016-2
Abha Club,1346,1300,2016-3
Abha Club,1343,1300,2016-4
Abha Club,1342,1300,2016-5
Abha Club,1341,1300,2016-6
Abha Club,1346,1300,2016-7
Abha Club,1359,1300,2016-8
Abha Club,1355,1300,2016-9
Abha Club,1351,1300,2016-10
Abha Club,1350,1300,2016-11
Abha Club,1353,1300,2016-12
Abha Club,1355,1300,2017-1
Abha Club,1361,1300,2017-2
Abha Club,1359,1300,2017-3
Abha Club,1359,1300,2017-4
Abha Club,1353,1300,2017-5
Abha Club,1357,1300,2017-6
Abha Club,1360,1300,2017-7
Abha Club,1367,1300,2017-8
Abha Club,1373,1300,2017-9
Abha Club,1369,1300,2017-10
Abha Club,1359,1300,2017-11
Abha Club,1364,1300,2017-12
Abha Club,1365,1300,2018-1
Abha Club,1365,1300,2018-2
Abha Club,1366,1300,2018-3
Abha Club,1374,1300,2018-4
Abha Club,1366,1300,2018-5
Abha Club,1362,1300,2018-6
Abha Club,1367,1300,2018-7
Abha Club,1371,1300,2018-8
Abha Club,1368,1300,2018-9
Abha Club,1374,1300,2018-10
Abha Club,1376,1300,2018-11
Abha Club,1378,1300,2018-12
Abha Club,1377,1300,2019-1
Abha Club,1380,1300,2019-2
Abha Club,1378,1300,2019-3
Abha Club,1387,1300,2019-4
Abha Club,1380,1300,2019-5
Abha Club,1380,1300,2019-6
Abha Club,1384,1300,2019-7
Abha Club,1323,1305,2019-8
Abha Club,1490,1291,2019-9
Abha Club,1433,1295,2019-10
Abha Club,1377,1300,2019-11
Abha Club,1217,1316,2019-12
Abha Club,1216,1317,Today
Shanghai Shenhua,1077,1334,2010-1
Shanghai Shenhua,1074,1334,2010-2
Shanghai Shenhua,1106,1328,2010-3
Shanghai Shenhua,1039,1340,2010-4
Shanghai Shenhua,763,1361,2010-5
Shanghai Shenhua,765,1361,2010-6
Shanghai Shenhua,784,1357,2010-7
Shanghai Shenhua,785,1357,2010-8
Shanghai Shenhua,760,1363,2010-9
Shanghai Shenhua,801,1354,2010-10
Shanghai Shenhua,975,1350,2010-11
Shanghai Shenhua,980,1350,2010-12
Shanghai Shenhua,979,1350,2011-1
Shanghai Shenhua,987,1350,2011-2
Shanghai Shenhua,1006,1345,2011-3
Shanghai Shenhua,1019,1345,2011-4
Shanghai Shenhua,1054,1337,2011-5
Shanghai Shenhua,1035,1342,2011-6
Shanghai Shenhua,1112,1319,2011-7
Shanghai Shenhua,1576,1299,2011-8
