name|rating|price|rating_count|publisher_country|rank|date
猫眼-电影娱乐看猫眼|4.86862|0.0|293030|China|69|2021-02-15
使命召唤手游|4.5467|0.0|315244|China|70|2021-02-15
王者营地|3.97875|0.0|68339|China|71|2021-02-15
安居客-买卖二手房新房租房房产平台|4.69312|0.0|510820|China|72|2021-02-15
夸克-阿里巴巴旗下智能搜索|4.35309|0.0|60018|China|73|2021-02-15
搜狗输入法-语音变声斗图表情|4.8761|0.0|5253649|China|74|2021-02-15
我的世界-下界更新|4.25849|0.0|963790|China|75|2021-02-15
全民爱答题NX|4.47431|0.0|26457|None|76|2021-02-15
六号特工:秘密任务|4.89743|0.0|127649|Singapore|77|2021-02-15
铁路12306|3.05518|0.0|79225|China|78|2021-02-15
一甜相机 - 漫画脸&风格自拍|4.95097|0.0|348883|China|79|2021-02-15
酷狗铃声-手机铃声直接设置|4.83614|0.0|533254|China|80|2021-02-15
中国移动（手机营业厅）|4.77482|0.0|8096235|China|81|2021-02-15
携程旅行-订酒店机票火车票|4.7718|0.0|1502037|China|82|2021-02-15
汽车之家-4.3亿家人都在用的汽车App|4.85595|0.0|2549324|China|83|2021-02-15
会玩（原谁是卧底Online）-你画我猜|4.74078|0.0|747229|China|84|2021-02-15
识货-运动潮流的好物和好价|4.78104|0.0|114199|China|85|2021-02-15
58同城-招聘找工作兼职租房|4.617|0.0|1230696|China|86|2021-02-15
农行掌上银行|3.02161|0.0|71163|China|87|2021-02-15
果冻人快跑 (Blob Runner 3D)|4.48904|0.0|34862|US|88|2021-02-15
开心消消乐®|4.47574|0.0|582593|China|89|2021-02-15
黄油相机 - Plog记录日常|4.87455|0.0|234431|China|90|2021-02-15
中国工商银行|3.21685|0.0|81992|China|91|2021-02-15
钉钉|2.44261|0.0|2300369|China|92|2021-02-15
中国建设银行|3.28455|0.0|75361|China|93|2021-02-15
Facetune2 由 Lightricks 打造|4.35716|0.0|118947|Israel|94|2021-02-15
淘票票——淘出好时光|4.89394|0.0|238107|China|95|2021-02-15
贝壳找房-买二手房新房租房必备软件|4.76528|0.0|227563|China|96|2021-02-15
快影-创作有趣的视频|4.96913|0.0|807285|China|97|2021-02-15
易车-专业看车买车汽车资讯平台|4.72675|0.0|135289|China|98|2021-02-15
饿了么-外卖美食,30分钟准时送达|4.90699|0.0|9599389|China|99|2021-02-15
逆空使命|4.91289|0.0|18541|Singapore|100|2021-02-15
name|rating|price|rating_count|publisher_country|rank|date
翡翠大师|4.59063|0.0|68644|Singapore|1|2021-02-16
剪映 - 轻而易剪|4.91715|0.0|4803102|China|2|2021-02-16
得物(毒)-有毒的运动×潮流×好物|4.75172|0.0|558086|China|3|2021-02-16
抖音|4.91348|0.0|29907008|China|4|2021-02-16
微信|4.36461|0.0|5694634|China|5|2021-02-16
爱奇艺-赘婿独播|4.76711|0.0|18176050|China|6|2021-02-16
拼多多 - 多多买菜，百亿补贴|3.47232|0.0|1615277|China|7|2021-02-16
百度网盘|4.43522|0.0|711534|None|8|2021-02-16
QQ|4.04361|0.0|1397934|China|9|2021-02-16
抖音极速版 - 集音符兑好礼|4.89014|0.0|429286|China|10|2021-02-16
支付宝 - 生活好 支付宝|4.26844|0.0|835978|China|11|2021-02-16
Soul-《明星大侦探》官推|4.61261|0.0|661173|China|12|2021-02-16
小红书 – 标记我的生活|4.94723|0.0|7272741|China|13|2021-02-16
快手-领红包 看超级直播|4.83713|0.0|6743311|China|14|2021-02-16
Crimaster犯罪大师|4.82764|0.0|205759|None|15|2021-02-16
快手极速版-领红包 看超级直播|4.48173|0.0|401386|None|16|2021-02-16
手机淘宝 - 淘到你说好|4.33646|0.0|945088|China|17|2021-02-16
王者荣耀|4.13757|0.0|8863337|China|18|2021-02-16
高德地图-精准导航,打车公交地铁出行必备|4.87772|0.0|17018376|China|19|2021-02-16
和平精英|4.54795|0.0|12686754|China|20|2021-02-16
绝世仙王-21年春节必玩游戏推荐|4.66465|0.0|11940|None|21|2021-02-16
百度|4.37357|0.0|862205|China|22|2021-02-16
腾讯视频-创造营2021独播|4.72506|0.0|17678979|China|23|2021-02-16
烧脑大师 - 脑洞我最大|4.64546|0.0|36678|Hong Kong|24|2021-02-16
番茄小说 - 热门全本小说电子书阅读器|4.82812|0.0|1399835|China|25|2021-02-16
美团外卖-外卖订餐,送啥都快|4.82693|0.0|7606094|China|26|2021-02-16
网易云音乐-音乐的力量|4.64841|0.0|1102573|China|27|2021-02-16
醒图—修出高级美|4.30745|0.0|13085|China|28|2021-02-16
你会聊天吗？|4.65463|0.0|94954|None|29|2021-02-16
优酷-乡村爱情13独播|4.81992|0.0|19084206|China|30|2021-02-16
美团-干啥都省钱|4.723|0.0|986029|China|31|2021-02-16
高跟我最美 (High Heels!)|4.38105|0.0|74538|US|32|2021-02-16
QQ音乐 - 让生活充满音乐|4.63758|0.0|1068832|China|33|2021-02-16
七猫小说-看小说电子书的阅读神器|4.38039|0.0|155732|China|34|2021-02-16
哔哩哔哩-弹幕番剧直播高清视频|4.78031|0.0|2219120|China|35|2021-02-16
酷狗音乐-6000万正版曲库|4.85637|0.0|10859342|China|36|2021-02-16
京东-不负每一份热爱|4.40716|0.0|419114|China|37|2021-02-16
美图秀秀|4.85628|0.0|2580838|Hong Kong|38|2021-02-16
UC浏览器-新闻短视频抢先看|4.71658|0.0|1292470|China|39|2021-02-16
微视-短视频创作与分享|4.04417|0.0|201585|China|40|2021-02-16
洗浴中心大亨|4.77292|0.0|27392|None|41|2021-02-16
QQ浏览器-热点新闻头条短视频抢先看|4.6184|0.0|737102|China|42|2021-02-16
WiFi万能钥匙-Wi-Fi安全热点一键极速连|4.41416|0.0|420589|China|43|2021-02-16
轻颜相机-风格自拍新潮流|4.87024|0.0|2075554|China|44|2021-02-16
腾讯欢乐麻将全集|4.82204|0.0|449911|China|45|2021-02-16
转转 - 有质检的二手交易平台|4.74928|0.0|1758410|China|46|2021-02-16
微博|2.70764|0.0|684123|China|47|2021-02-16
欢乐斗地主|4.63786|0.0|936554|China|48|2021-02-16
闲鱼 - 闲不住？上闲鱼！|4.51307|0.0|509608|China|49|2021-02-16
交管12123|4.92895|0.0|170100|China|50|2021-02-16
百度地图-路线规划,出行必备|4.87509|0.0|1764195|China|51|2021-02-16
懂车帝 - 值得信赖的汽车选买平台|4.82038|0.0|150821|China|52|2021-02-16
不休的音符-潮流节奏音乐手游|4.13905|0.0|4502|China|53|2021-02-16
淘宝特价版 - 好货便宜不用拼|4.91245|0.0|4794081|China|54|2021-02-16
全民K歌-你其实很会唱歌|4.83596|0.0|4092674|China|55|2021-02-16
迷你世界-全新家园|4.24143|0.0|2316107|China|56|2021-02-16
喜马拉雅「听书社区」电台有声小说相声评书|4.85609|0.0|2777184|China|57|2021-02-16
大众点评-发现品质生活|4.91732|0.0|1918159|China|58|2021-02-16
安居客-买卖二手房新房租房房产平台|4.69312|0.0|510820|China|59|2021-02-16
知乎 - 有问题，就会有答案|4.76177|0.0|1082910|China|60|2021-02-16
全民爱答题NX|4.47431|0.0|26457|None|61|2021-02-16
芒果TV|4.79947|0.0|585460|China|62|2021-02-16
番茄畅听-海量小说全场畅听|4.69359|0.0|10065|China|63|2021-02-16
贪吃蛇大作战®-等你来战|4.56754|0.0|753399|China|64|2021-02-16
梦幻家园 (Homescapes)|4.73336|0.0|640875|Russia|65|2021-02-16
58同城-招聘找工作兼职租房|4.617|0.0|1230696|China|66|2021-02-16
铁路12306|3.05518|0.0|79225|China|67|2021-02-16
夸克-阿里巴巴旗下智能搜索|4.35309|0.0|60018|China|68|2021-02-16
抖音火山版 - 原火山小视频|4.18081|0.0|103299|China|69|2021-02-16
香肠派对|3.91207|0.0|375073|China|70|2021-02-16
美颜相机 - 拍人像更专业|4.8438|0.0|475231|Hong Kong|71|2021-02-16
搜狗输入法-语音变声斗图表情|4.8761|0.0|5253649|China|72|2021-02-16
使命召唤手游|4.5467|0.0|315244|China|73|2021-02-16
中国移动（手机营业厅）|4.77482|0.0|8096235|China|74|2021-02-16
今日头条极速版|4.53831|0.0|258623|China|75|2021-02-16
携程旅行-订酒店机票火车票|4.7718|0.0|1502037|China|76|2021-02-16
王者营地|3.97875|0.0|68339|China|77|2021-02-16
汽车之家-4.3亿家人都在用的汽车App|4.85595|0.0|2549324|China|78|2021-02-16
Facetune2 由 Lightricks 打造|4.35716|0.0|118947|Israel|79|2021-02-16
农行掌上银行|3.02161|0.0|71163|China|80|2021-02-16
酷狗铃声-手机铃声直接设置|4.83614|0.0|533254|China|81|2021-02-16
猫眼-电影娱乐看猫眼|4.86862|0.0|293030|China|82|2021-02-16
钉钉|2.44261|0.0|2300369|China|83|2021-02-16
贝壳找房-买二手房新房租房必备软件|4.76528|0.0|227563|China|84|2021-02-16
我的世界-下界更新|4.25849|0.0|963790|China|85|2021-02-16
识货-运动潮流的好物和好价|4.78104|0.0|114199|China|86|2021-02-16
BOSS直聘-招聘求职找工作神器|4.80941|0.0|3203138|China|87|2021-02-16
中国建设银行|3.28455|0.0|75361|China|88|2021-02-16
中国工商银行|3.21685|0.0|81992|China|89|2021-02-16
开心消消乐®|4.47574|0.0|582593|China|90|2021-02-16
六号特工:秘密任务|4.89743|0.0|127649|Singapore|91|2021-02-16
饿了么-外卖美食,30分钟准时送达|4.90699|0.0|9599389|China|92|2021-02-16
万能小组件 · Top Widgets|4.75852|0.0|136302|None|93|2021-02-16
驾考宝典-2021驾校学车考驾照一点通|4.96088|0.0|899747|China|94|2021-02-16
一甜相机 - 漫画脸&风格自拍|4.95097|0.0|348883|China|95|2021-02-16
西瓜视频|4.74664|0.0|1456716|China|96|2021-02-16
会玩（原谁是卧底Online）-你画我猜|4.74078|0.0|747229|China|97|2021-02-16
微光-单身异地交友恋爱社交必备|4.45228|0.0|72394|China|98|2021-02-16
滴滴出行 - DiDi|4.29434|0.0|733605|China|99|2021-02-16
迅雷-你的专享云盘|3.22973|0.0|13285|None|100|2021-02-16
name|rating|price|rating_count|publisher_country|rank|date
翡翠大师|4.59063|0.0|68644|Singapore|1|2021-02-17
得物(毒)-有毒的运动×潮流×好物|4.75172|0.0|558086|China|2|2021-02-17
微信|4.36461|0.0|5694634|China|3|2021-02-17
剪映 - 轻而易剪|4.91715|0.0|4803102|China|4|2021-02-17
抖音|4.91348|0.0|29907008|China|5|2021-02-17
爱奇艺-赘婿独播|4.76711|0.0|18176050|China|6|2021-02-17
拼多多 - 多多买菜，百亿补贴|3.47232|0.0|1615277|China|7|2021-02-17
QQ|4.04361|0.0|1397934|China|8|2021-02-17
支付宝 - 生活好 支付宝|4.26844|0.0|835978|China|9|2021-02-17
小红书 – 标记我的生活|4.94723|0.0|7272741|China|10|2021-02-17
百度网盘|4.43522|0.0|711534|None|11|2021-02-17
Soul-《明星大侦探》官推|4.61261|0.0|661173|China|12|2021-02-17
手机淘宝 - 淘到你说好|4.33646|0.0|945088|China|13|2021-02-17
高德地图-精准导航,打车公交地铁出行必备|4.87772|0.0|17018376|China|14|2021-02-17
快手-领红包 看超级直播|4.83713|0.0|6743311|China|15|2021-02-17
Crimaster犯罪大师|4.82764|0.0|205759|None|16|2021-02-17
抖音极速版 - 集音符兑好礼|4.89014|0.0|429286|China|17|2021-02-17
王者荣耀|4.13757|0.0|8863337|China|18|2021-02-17
腾讯视频-创造营2021独播|4.72506|0.0|17678979|China|19|2021-02-17
烧脑大师 - 脑洞我最大|4.64546|0.0|36678|Hong Kong|20|2021-02-17
百度|4.37357|0.0|862205|China|21|2021-02-17
快手极速版-领红包 看超级直播|4.48173|0.0|401386|None|22|2021-02-17
和平精英|4.54795|0.0|12686754|China|23|2021-02-17
网易云音乐-音乐的力量|4.64841|0.0|1102573|China|24|2021-02-17
美团外卖-外卖订餐,送啥都快|4.82693|0.0|7606094|China|25|2021-02-17
醒图—修出高级美|4.30745|0.0|13085|China|26|2021-02-17
绝世仙王-21年春节必玩游戏推荐|4.66465|0.0|11940|None|27|2021-02-17
优酷-乡村爱情13独播|4.81992|0.0|19084206|China|28|2021-02-17
美团-干啥都省钱|4.723|0.0|986029|China|29|2021-02-17
QQ音乐 - 让生活充满音乐|4.63758|0.0|1068832|China|30|2021-02-17
酷狗音乐-6000万正版曲库|4.85637|0.0|10859342|China|31|2021-02-17
哔哩哔哩-弹幕番剧直播高清视频|4.78031|0.0|2219120|China|32|2021-02-17
京东-不负每一份热爱|4.40716|0.0|419114|China|33|2021-02-17
七猫小说-看小说电子书的阅读神器|4.38039|0.0|155732|China|34|2021-02-17
番茄小说 - 热门全本小说电子书阅读器|4.82812|0.0|1399835|China|35|2021-02-17
高跟我最美 (High Heels!)|4.38105|0.0|74538|US|36|2021-02-17
美图秀秀|4.85628|0.0|2580838|Hong Kong|37|2021-02-17
转转 - 有质检的二手交易平台|4.74928|0.0|1758410|China|38|2021-02-17
UC浏览器-新闻短视频抢先看|4.71658|0.0|1292470|China|39|2021-02-17
你会聊天吗？|4.65463|0.0|94954|None|40|2021-02-17
交管12123|4.92895|0.0|170100|China|41|2021-02-17
QQ浏览器-热点新闻头条短视频抢先看|4.6184|0.0|737102|China|42|2021-02-17
洗浴中心大亨|4.77292|0.0|27392|None|43|2021-02-17
闲鱼 - 闲不住？上闲鱼！|4.51307|0.0|509608|China|44|2021-02-17
WiFi万能钥匙-Wi-Fi安全热点一键极速连|4.41416|0.0|420589|China|45|2021-02-17
轻颜相机-风格自拍新潮流|4.87024|0.0|2075554|China|46|2021-02-17
微博|2.70764|0.0|684123|China|47|2021-02-17
欢乐斗地主|4.63786|0.0|936554|China|48|2021-02-17
腾讯欢乐麻将全集|4.82204|0.0|449911|China|49|2021-02-17
微视-短视频创作与分享|4.04417|0.0|201585|China|50|2021-02-17
百度地图-路线规划,出行必备|4.87509|0.0|1764195|China|51|2021-02-17
懂车帝 - 值得信赖的汽车选买平台|4.82038|0.0|150821|China|52|2021-02-17
58同城-招聘找工作兼职租房|4.617|0.0|1230696|China|53|2021-02-17
淘宝特价版 - 好货便宜不用拼|4.91245|0.0|4794081|China|54|2021-02-17
安居客-买卖二手房新房租房房产平台|4.69312|0.0|510820|China|55|2021-02-17
喜马拉雅「听书社区」电台有声小说相声评书|4.85609|0.0|2777184|China|56|2021-02-17
知乎 - 有问题，就会有答案|4.76177|0.0|1082910|China|57|2021-02-17
不休的音符-潮流节奏音乐手游|4.13905|0.0|4502|China|58|2021-02-17
全民K歌-你其实很会唱歌|4.83596|0.0|4092674|China|59|2021-02-17
铁路12306|3.05518|0.0|79225|China|60|2021-02-17
梦幻家园 (Homescapes)|4.73336|0.0|640875|Russia|61|2021-02-17
抖音火山版 - 原火山小视频|4.18081|0.0|103299|China|62|2021-02-17
大众点评-发现品质生活|4.91732|0.0|1918159|China|63|2021-02-17
酷狗铃声-手机铃声直接设置|4.83614|0.0|533254|China|64|2021-02-17
芒果TV|4.79947|0.0|585460|China|65|2021-02-17
BOSS直聘-招聘求职找工作神器|4.80941|0.0|3203138|China|66|2021-02-17
钉钉|2.44261|0.0|2300369|China|67|2021-02-17
夸克-阿里巴巴旗下智能搜索|4.35309|0.0|60018|China|68|2021-02-17
贝壳找房-买二手房新房租房必备软件|4.76528|0.0|227563|China|69|2021-02-17
使命召唤手游|4.5467|0.0|315244|China|70|2021-02-17
驾考宝典-2021驾校学车考驾照一点通|4.96088|0.0|899747|China|71|2021-02-17
Facetune2 由 Lightricks 打造|4.35716|0.0|118947|Israel|72|2021-02-17
迷你世界-全新家园|4.24143|0.0|2316107|China|73|2021-02-17
搜狗输入法-语音变声斗图表情|4.8761|0.0|5253649|China|74|2021-02-17
农行掌上银行|3.02161|0.0|71163|China|75|2021-02-17
中国移动（手机营业厅）|4.77482|0.0|8096235|China|76|2021-02-17
全民爱答题NX|4.47431|0.0|26457|None|77|2021-02-17
贪吃蛇大作战®-等你来战|4.56754|0.0|753399|China|78|2021-02-17
美颜相机 - 拍人像更专业|4.8438|0.0|475231|Hong Kong|79|2021-02-17
中国建设银行|3.28455|0.0|75361|China|80|2021-02-17
香肠派对|3.91207|0.0|375073|China|81|2021-02-17
携程旅行-订酒店机票火车票|4.7718|0.0|1502037|China|82|2021-02-17
汽车之家-4.3亿家人都在用的汽车App|4.85595|0.0|2549324|China|83|2021-02-17
中国工商银行|3.21685|0.0|81992|China|84|2021-02-17
王者营地|3.97875|0.0|68339|China|85|2021-02-17
饿了么-外卖美食,30分钟准时送达|4.90699|0.0|9599389|China|86|2021-02-17
万能小组件 · Top Widgets|4.75852|0.0|136302|None|87|2021-02-17
我的世界-下界更新|4.25849|0.0|963790|China|88|2021-02-17
识货-运动潮流的好物和好价|4.78104|0.0|114199|China|89|2021-02-17
作业帮-拍照搜题辅导学习平台|4.46567|0.0|1118990|China|90|2021-02-17
QQ邮箱|4.21346|0.0|1560|China|91|2021-02-17
滴滴出行 - DiDi|4.29434|0.0|733605|China|92|2021-02-17
开心消消乐®|4.47574|0.0|582593|China|93|2021-02-17
猫眼-电影娱乐看猫眼|4.86862|0.0|293030|China|94|2021-02-17
会玩（原谁是卧底Online）-你画我猜|4.74078|0.0|747229|China|95|2021-02-17
迅雷-你的专享云盘|3.22973|0.0|13285|None|96|2021-02-17
易车-专业看车买车汽车资讯平台|4.72675|0.0|135289|China|97|2021-02-17
六号特工:秘密任务|4.89743|0.0|127649|Singapore|98|2021-02-17
微光-单身异地交友恋爱社交必备|4.45228|0.0|72394|China|99|2021-02-17
一甜相机 - 漫画脸&风格自拍|4.95097|0.0|348883|China|100|2021-02-17
name|rating|price|rating_count|publisher_country|rank|date
得物(毒)-有毒的运动×潮流×好物|4.75172|0.0|558086|China|1|2021-02-18
微信|4.36461|0.0|5694634|China|2|2021-02-18
翡翠大师|4.59063|0.0|68644|Singapore|3|2021-02-18
支付宝 - 生活好 支付宝|4.26844|0.0|835978|China|4|2021-02-18
抖音|4.91348|0.0|29907008|China|5|2021-02-18
爱奇艺-赘婿独播|4.76711|0.0|18176050|China|6|2021-02-18
拼多多 - 多多买菜，百亿补贴|3.47232|0.0|1615277|China|7|2021-02-18
QQ|4.04361|0.0|1397934|China|8|2021-02-18
剪映 - 轻而易剪|4.91715|0.0|4803102|China|9|2021-02-18
小红书 – 标记我的生活|4.94723|0.0|7272741|China|10|2021-02-18
手机淘宝 - 淘到你说好|4.33646|0.0|945088|China|11|2021-02-18
Soul-《明星大侦探》官推|4.61261|0.0|661173|China|12|2021-02-18
高德地图-精准导航,打车公交地铁出行必备|4.87772|0.0|17018376|China|13|2021-02-18
抖音极速版 - 集音符兑好礼|4.89014|0.0|429286|China|14|2021-02-18
百度网盘|4.43522|0.0|711534|None|15|2021-02-18
腾讯视频-创造营2021独播|4.72506|0.0|17678979|China|16|2021-02-18
百度|4.37357|0.0|862205|China|17|2021-02-18
快手-领红包 看超级直播|4.83713|0.0|6743311|China|18|2021-02-18
王者荣耀|4.13757|0.0|8863337|China|19|2021-02-18
网易云音乐-音乐的力量|4.64841|0.0|1102573|China|20|2021-02-18
烧脑大师 - 脑洞我最大|4.64546|0.0|36678|Hong Kong|21|2021-02-18
美团外卖-外卖订餐,送啥都快|4.82693|0.0|7606094|China|22|2021-02-18
和平精英|4.54795|0.0|12686754|China|23|2021-02-18
交管12123|4.92895|0.0|170100|China|24|2021-02-18
Crimaster犯罪大师|4.82764|0.0|205759|None|25|2021-02-18
醒图—修出高级美|4.30745|0.0|13085|China|26|2021-02-18
快手极速版-领红包 看超级直播|4.48173|0.0|401386|None|27|2021-02-18
京东-不负每一份热爱|4.40716|0.0|419114|China|28|2021-02-18
优酷-乡村爱情13独播|4.81992|0.0|19084206|China|29|2021-02-18
QQ音乐 - 让生活充满音乐|4.63758|0.0|1068832|China|30|2021-02-18
美团-干啥都省钱|4.723|0.0|986029|China|31|2021-02-18
酷狗音乐-6000万正版曲库|4.85637|0.0|10859342|China|32|2021-02-18
哔哩哔哩-弹幕番剧直播高清视频|4.78031|0.0|2219120|China|33|2021-02-18
绝世仙王-21年春节必玩游戏推荐|4.66465|0.0|11940|None|34|2021-02-18
七猫小说-看小说电子书的阅读神器|4.38039|0.0|155732|China|35|2021-02-18
转转 - 有质检的二手交易平台|4.74928|0.0|1758410|China|36|2021-02-18
美图秀秀|4.85628|0.0|2580838|Hong Kong|37|2021-02-18
BOSS直聘-招聘求职找工作神器|4.80941|0.0|3203138|China|38|2021-02-18
闲鱼 - 闲不住？上闲鱼！|4.51307|0.0|509608|China|39|2021-02-18
QQ浏览器-热点新闻头条短视频抢先看|4.6184|0.0|737102|China|40|2021-02-18
UC浏览器-新闻短视频抢先看|4.71658|0.0|1292470|China|41|2021-02-18
58同城-招聘找工作兼职租房|4.617|0.0|1230696|China|42|2021-02-18
番茄小说 - 热门全本小说电子书阅读器|4.82812|0.0|1399835|China|43|2021-02-18
高跟我最美 (High Heels!)|4.38105|0.0|74538|US|44|2021-02-18
WiFi万能钥匙-Wi-Fi安全热点一键极速连|4.41416|0.0|420589|China|45|2021-02-18
微博|2.70764|0.0|684123|China|46|2021-02-18
洗浴中心大亨|4.77292|0.0|27392|None|47|2021-02-18
安居客-买卖二手房新房租房房产平台|4.69312|0.0|510820|China|48|2021-02-18
钉钉|2.44261|0.0|2300369|China|49|2021-02-18
轻颜相机-风格自拍新潮流|4.87024|0.0|2075554|China|50|2021-02-18
懂车帝 - 值得信赖的汽车选买平台|4.82038|0.0|150821|China|51|2021-02-18
淘宝特价版 - 好货便宜不用拼|4.91245|0.0|4794081|China|52|2021-02-18
百度地图-路线规划,出行必备|4.87509|0.0|1764195|China|53|2021-02-18
欢乐斗地主|4.63786|0.0|936554|China|54|2021-02-18
驾考宝典-2021驾校学车考驾照一点通|4.96088|0.0|899747|China|55|2021-02-18
农行掌上银行|3.02161|0.0|71163|China|56|2021-02-18
喜马拉雅「听书社区」电台有声小说相声评书|4.85609|0.0|2777184|China|57|2021-02-18
贝壳找房-买二手房新房租房必备软件|4.76528|0.0|227563|China|58|2021-02-18
微视-短视频创作与分享|4.04417|0.0|201585|China|59|2021-02-18
梦幻家园 (Homescapes)|4.73336|0.0|640875|Russia|60|2021-02-18
腾讯欢乐麻将全集|4.82204|0.0|449911|China|61|2021-02-18
知乎 - 有问题，就会有答案|4.76177|0.0|1082910|China|62|2021-02-18
中国建设银行|3.28455|0.0|75361|China|63|2021-02-18
铁路12306|3.05518|0.0|79225|China|64|2021-02-18
中国工商银行|3.21685|0.0|81992|China|65|2021-02-18
你会聊天吗？|4.65463|0.0|94954|None|66|2021-02-18
果冻人快跑 (Blob Runner 3D)|4.48904|0.0|34862|US|67|2021-02-18
芒果TV|4.79947|0.0|585460|China|68|2021-02-18
全民K歌-你其实很会唱歌|4.83596|0.0|4092674|China|69|2021-02-18
酷狗铃声-手机铃声直接设置|4.83614|0.0|533254|China|70|2021-02-18
大众点评-发现品质生活|4.91732|0.0|1918159|China|71|2021-02-18
中国移动（手机营业厅）|4.77482|0.0|8096235|China|72|2021-02-18
搜狗输入法-语音变声斗图表情|4.8761|0.0|5253649|China|73|2021-02-18
夸克-阿里巴巴旗下智能搜索|4.35309|0.0|60018|China|74|2021-02-18
不休的音符-潮流节奏音乐手游|4.13905|0.0|4502|China|75|2021-02-18
QQ邮箱|4.21346|0.0|1560|China|76|2021-02-18
携程旅行-订酒店机票火车票|4.7718|0.0|1502037|China|77|2021-02-18
汽车之家-4.3亿家人都在用的汽车App|4.85595|0.0|2549324|China|78|2021-02-18
作业帮-拍照搜题辅导学习平台|4.46567|0.0|1118990|China|79|2021-02-18
饿了么-外卖美食,30分钟准时送达|4.90699|0.0|9599389|China|80|2021-02-18
王者营地|3.97875|0.0|68339|China|81|2021-02-18
万能小组件 · Top Widgets|4.75852|0.0|136302|None|82|2021-02-18
美颜相机 - 拍人像更专业|4.8438|0.0|475231|Hong Kong|83|2021-02-18
抖音火山版 - 原火山小视频|4.18081|0.0|103299|China|84|2021-02-18
WPS Office|4.8129|0.0|1001586|China|85|2021-02-18
Facetune2 由 Lightricks 打造|4.35716|0.0|118947|Israel|86|2021-02-18
中国银行手机银行|3.42336|0.0|40292|China|87|2021-02-18
企业微信|3.13185|0.0|63749|China|88|2021-02-18
哈啰出行-顺风车及共享单车助力车平台|4.74519|0.0|648485|China|89|2021-02-18
使命召唤手游|4.5467|0.0|315244|China|90|2021-02-18
识货-运动潮流的好物和好价|4.78104|0.0|114199|China|91|2021-02-18
云闪付-银行业统一移动支付App|3.71723|0.0|58157|China|92|2021-02-18
迷你世界-全新家园|4.24143|0.0|2316107|China|93|2021-02-18
滴滴出行 - DiDi|4.29434|0.0|733605|China|94|2021-02-18
贪吃蛇大作战®-等你来战|4.56754|0.0|753399|China|95|2021-02-18
香肠派对|3.91207|0.0|375073|China|96|2021-02-18
Keep - 跑步健身计步瑜伽|4.90048|0.0|2621672|China|97|2021-02-18
开心消消乐®|4.47574|0.0|582593|China|98|2021-02-18
邮储手机银行|3.2402|0.0|43784|China|99|2021-02-18
微光-单身异地交友恋爱社交必备|4.45228|0.0|72394|China|100|2021-02-18
name|rating|price|rating_count|publisher_country|rank|date
得物(毒)-有毒的运动×潮流×好物|4.75172|0.0|558086|China|1|2021-02-19
微信|4.36461|0.0|5694634|China|2|2021-02-19
抖音|4.91348|0.0|29907008|China|3|2021-02-19
支付宝 - 生活好 支付宝|4.26844|0.0|835978|China|4|2021-02-19
爱奇艺-赘婿独播|4.76711|0.0|18176050|China|5|2021-02-19
拼多多 - 多多买菜，百亿补贴|3.47232|0.0|1615277|China|6|2021-02-19
翡翠大师|4.59063|0.0|68644|Singapore|7|2021-02-19
QQ|4.04361|0.0|1397934|China|8|2021-02-19
小红书 – 标记我的生活|4.94723|0.0|7272741|China|9|2021-02-19
手机淘宝 - 淘到你说好|4.33646|0.0|945088|China|10|2021-02-19
剪映 - 轻而易剪|4.91715|0.0|4803102|China|11|2021-02-19
Soul-《明星大侦探》官推|4.61261|0.0|661173|China|12|2021-02-19
高德地图-精准导航,打车公交地铁出行必备|4.87772|0.0|17018376|China|13|2021-02-19
交管12123|4.92895|0.0|170100|China|14|2021-02-19
百度|4.37357|0.0|862205|China|15|2021-02-19
Crimaster犯罪大师|4.82764|0.0|205759|None|16|2021-02-19
抖音极速版 - 集音符兑好礼|4.89014|0.0|429286|China|17|2021-02-19
腾讯视频-创造营2021独播|4.72506|0.0|17678979|China|18|2021-02-19
快手-领红包 看超级直播|4.83713|0.0|6743311|China|19|2021-02-19
网易云音乐-音乐的力量|4.64841|0.0|1102573|China|20|2021-02-19
王者荣耀|4.13757|0.0|8863337|China|21|2021-02-19
美团外卖-外卖订餐,送啥都快|4.82693|0.0|7606094|China|22|2021-02-19
果冻人快跑 (Blob Runner 3D)|4.48904|0.0|34862|US|23|2021-02-19
百度网盘|4.43522|0.0|711534|None|24|2021-02-19
和平精英|4.54795|0.0|12686754|China|25|2021-02-19
BOSS直聘-招聘求职找工作神器|4.80941|0.0|3203138|China|26|2021-02-19
京东-不负每一份热爱|4.40716|0.0|419114|China|27|2021-02-19
醒图—修出高级美|4.30745|0.0|13085|China|28|2021-02-19
QQ音乐 - 让生活充满音乐|4.63758|0.0|1068832|China|29|2021-02-19
烧脑大师 - 脑洞我最大|4.64546|0.0|36678|Hong Kong|30|2021-02-19
美团-干啥都省钱|4.723|0.0|986029|China|31|2021-02-19
酷狗音乐-6000万正版曲库|4.85637|0.0|10859342|China|32|2021-02-19
哔哩哔哩-弹幕番剧直播高清视频|4.78031|0.0|2219120|China|33|2021-02-19
58同城-招聘找工作兼职租房|4.617|0.0|1230696|China|34|2021-02-19
钉钉|2.44261|0.0|2300369|China|35|2021-02-19
快手极速版-领红包 看超级直播|4.48173|0.0|401386|None|36|2021-02-19
优酷-乡村爱情13独播|4.81992|0.0|19084206|China|37|2021-02-19
